Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Z1:Zone Operative Temperature [C](Hourly),Z2:Zone Operative Temperature [C](Hourly),Z3:Zone Operative Temperature [C](Hourly),Z4:Zone Operative Temperature [C](Hourly),Z1:Zone Air Temperature [C](Hourly),Z2:Zone Air Temperature [C](Hourly),Z3:Zone Air Temperature [C](Hourly),Z4:Zone Air Temperature [C](Hourly),HOT WATER LOOP:Plant Supply Side Outlet Temperature [C](Hourly),Z1 RADIATOR:Baseboard Total Heating Rate [W](Hourly),Z1 RADIATOR:Baseboard Hot Water Mass Flow Rate [kg/s](Hourly),Z2 RADIATOR:Baseboard Total Heating Rate [W](Hourly),Z2 RADIATOR:Baseboard Hot Water Mass Flow Rate [kg/s](Hourly),Z3 RADIATOR:Baseboard Total Heating Rate [W](Hourly),Z3 RADIATOR:Baseboard Hot Water Mass Flow Rate [kg/s](Hourly),Z4 RADIATOR:Baseboard Total Heating Rate [W](Hourly),Z4 RADIATOR:Baseboard Hot Water Mass Flow Rate [kg/s](Hourly),HEAT PUMP:Heat Pump Load Side Heat Transfer Rate [W](Hourly),HEAT PUMP:Heat Pump Load Side Inlet Temperature [C](Hourly),HEAT PUMP:Heat Pump Electricity Rate [W](Hourly),SUPPLY PUMP:Pump Electricity Rate [W](Hourly),SUPPLY PUMP:Pump Fluid Heat Gain Rate [W](Hourly),SUPPLY PUMP:Pump Mass Flow Rate [kg/s](Hourly),Baseboard Total Heating Rate All Zones:PythonPlugin:OutputVariable [W](Hourly) 
 01/15  11:00:00,-3.0,18.43206029317364,17.999156346331088,17.999156346328704,18.43206029317129,20.367218282107416,19.70005422287171,19.70005422286954,20.367218282105256,51.27,481.77204994534605,0.029496,431.83693648330416,0.01013925,431.8369364833326,0.01013925,481.7720499453803,0.029496,1824.8391441577971,47.91193769983626,789.4125697025329,1.971649445520663,1.971649445520663,0.12998674,1827.2179728573628 
 01/15  12:00:00,-3.0,18.432009243381458,17.99970362497813,17.999703624975382,18.432009243379216,20.36718079073245,19.701224093461903,19.701224093459384,20.367180790730373,51.27,481.7724838466694,0.029496,432.0076286888508,0.010168054687500002,432.00762868888404,0.010168054687500002,481.772483846702,0.029496,1825.1853981649397,47.91130042113337,789.5623567489272,1.971648886470538,1.971648886470538,0.12998674,1827.5602250711063 
 01/15  13:00:00,-3.0,18.43200507663721,17.99941006523821,17.999410065235228,18.432005076635043,20.3671817160782,19.700742236314007,19.70074223631125,20.36718171607619,51.27,481.7724286067781,0.029496,432.0263373567462,0.0101680546875,432.02633735678313,0.0101680546875,481.7724286068096,0.029496,1825.1734445517668,47.911322420521344,789.5571857000037,1.9716489057694238,1.9716489057694238,0.12998674,1827.5975319271172 
 01/15  14:00:00,-3.0,18.43199675597266,17.99999125618912,17.999991256185996,18.431996755970786,20.367167816503514,19.701712562065005,19.701712562062113,20.367167816501752,51.27,481.77283883085033,0.029496,431.9969901425004,0.0101680546875,431.9969901425394,0.0101680546875,481.7728388308792,0.029496,1825.2125029293388,47.91125053563492,789.5740820792305,1.9716488427086483,1.9716488427086483,0.12998674,1827.5396579467692 
 01/15  15:00:00,-3.0,18.432045181749892,17.99913553273952,17.99913553273614,18.432045181748272,20.367204887536147,19.700035206892466,19.700035206889353,20.367204887534633,51.27,481.7722631571713,0.029496,431.83719063327993,0.01013925,431.8371906333216,0.01013925,481.7722631571955,0.029496,1824.840076625679,47.91193598123219,789.4129730815756,1.971649444013023,1.971649444013023,0.12998674,1827.2189075809683 
 01/15  16:00:00,-3.0,18.431995255187296,17.99968533087987,17.999685330876016,18.431995255185647,20.3671683531994,19.70120725226849,19.701207252264954,20.36716835319789,51.27,481.77268123657524,0.029496,432.00786537215555,0.010168054687500002,432.0078653722022,0.010168054687500002,481.7726812365982,0.029496,1825.1862688858005,47.91129881883599,789.5627334166431,1.9716488850649287,1.9716488850649287,0.12998674,1827.5610932175314 
 01/15  17:00:00,-3.0,18.432039934178,17.999817078228784,17.999817078224424,18.432039934176018,20.367200219201273,19.701323114641973,19.70132311463796,20.367200219199475,51.27,481.7724484753494,0.029496,432.0066088584017,0.010168054687500002,432.00660885845514,0.010168054687500002,481.77244847537594,0.029496,1825.1805410213728,47.911309359231424,789.5602555828071,1.9716488943114512,1.9716488943114512,0.12998674,1827.5581146675822 
 01/15  18:00:00,-3.0,18.432021022606758,17.99946991968249,17.999469919678006,18.432021022604495,20.36719514166662,19.700829666003248,19.70082966599908,20.367195141664556,51.27,481.7721448535602,0.029496,432.0252945988691,0.0101680546875,432.0252945989263,0.0101680546875,481.7721448535915,0.029496,1825.1720916154413,47.911324910189755,789.5566004292721,1.9716489079534782,1.9716489079534782,0.12998674,1827.594878904947 
 01/15  19:00:00,-3.0,18.432012292303313,18.000015907626633,18.000015907622593,18.432012292301096,20.367181499053547,19.70173650870768,19.701736508703856,20.367181499051494,51.27,481.7726109112177,0.029496,431.99678156001545,0.0101680546875,431.99678156006973,0.0101680546875,481.7726109112501,0.029496,1825.2117105881061,47.911251993698414,789.5737393179902,1.9716488439877287,1.9716488439877287,0.12998674,1827.538784942553 
 01/15  20:00:00,-3.0,18.43205945220312,17.999155473851406,17.999155473848123,18.43205945220122,20.367217516378116,19.70005342112653,19.70005342112339,20.367217516376332,51.27,481.772062078006,0.029496,431.83694760617755,0.01013925,431.83694760622296,0.01013925,481.77206207803465,0.029496,1824.8391907469304,47.91193761410311,789.4125898566641,1.9716494454454538,1.9716494454454538,0.12998674,1827.218019368441 
 01/15  21:00:00,-3.0,18.432008455108207,17.999702811401626,17.999702811399118,18.43200845510647,20.3671800727415,19.701223348282014,19.701223348279587,20.367180072739888,51.27,481.77249522152727,0.029496,432.0076390788019,0.010168054687500002,432.00763907883754,0.010168054687500002,481.77249522155245,0.029496,1825.185441785593,47.91130034086281,789.562375618915,1.9716488864001214,1.9716488864001214,0.12998674,1827.5602686007192 
 01/15  22:00:00,-3.0,18.43200433793546,17.999409302976137,17.999409302974218,18.432004337933634,20.367181042967005,19.700741536415762,19.700741536413904,20.367181042965328,51.27,481.77243927091945,0.029496,432.02634711801426,0.0101680546875,432.0263471180412,0.0101680546875,481.7724392709453,0.029496,1825.173485471646,47.911322345220725,789.5572034016556,1.9716489057033668,1.9716489057033668,0.12998674,1827.5975727779203 
 01/15  23:00:00,-3.0,18.43199606364236,17.999990546739994,17.999990546738367,18.43199606364049,20.367167185376587,19.701711913506358,19.701711913504806,20.367167185374853,51.27,481.7728488303977,0.029496,431.9969991587649,0.0101680546875,431.99699915878676,0.0101680546875,481.7728488304249,0.029496,1825.212541044673,47.911250465495215,789.5740985676558,1.9716488426471188,1.9716488426471188,0.12998674,1827.5396959783743 
 01/15  24:00:00,-3.0,18.432044533174135,17.999134866509525,17.999134866507866,18.432044533172586,20.367204296036064,19.700034594645306,19.700034594643757,20.367204296034597,51.27,481.77227252911086,0.029496,431.8371991235142,0.01013925,431.83719912353513,0.01013925,481.77227252913536,0.029496,1824.8401124090256,47.91193591538381,789.4129885611994,1.9716494439552579,1.9716494439552579,0.12998674,1827.2189433052956 
