Date/Time,Z1:Zone Air Temperature [C](Hourly),Z2:Zone Air Temperature [C](Hourly),Z3:Zone Air Temperature [C](Hourly),Z4:Zone Air Temperature [C](Hourly),Z1 RADIATOR:Baseboard Total Heating Rate [W](Hourly),Z2 RADIATOR:Baseboard Total Heating Rate [W](Hourly),Z3 RADIATOR:Baseboard Total Heating Rate [W](Hourly),Z4 RADIATOR:Baseboard Total Heating Rate [W](Hourly),HEAT PUMP:Heat Pump Load Side Heat Transfer Rate [W](Hourly),HEAT PUMP:Heat Pump Electricity Rate [W](Hourly),SUPPLY PUMP:Pump Electricity Rate [W](Hourly) 
 06/15  11:00:00,21.471853672540618,21.439195204519187,21.439194644502646,21.471853769420804,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/15  12:00:00,21.97252757478117,21.966859859507245,21.966859367124034,21.972527474958746,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/15  13:00:00,22.51438243593502,22.513407615949344,22.513407246809965,22.514382154790106,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/15  14:00:00,23.04977493797351,23.049607318467274,23.04960711380643,23.049774507726266,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/15  15:00:00,23.522078927454892,23.522049794103808,23.522049778199126,23.52207839363921,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/15  16:00:00,23.862315282523646,23.862309889624385,23.862310070144368,23.862314693486837,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/15  17:00:00,24.031210776482517,24.03120941594866,24.03120977252225,24.031210199783242,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/15  18:00:00,24.041030614268205,24.041029945243118,24.04103042800142,24.041030108661296,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/15  19:00:00,23.898494776319104,23.898494275151013,23.89849478002176,23.89849438571233,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/15  20:00:00,23.606012478925827,23.606012135017675,23.606012544466815,23.606012236354776,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/15  21:00:00,23.232246107471653,23.23224593786045,23.232246148151006,23.232245990473217,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/15  22:00:00,22.806942381239054,22.806942303254814,22.80694240079065,22.806942326776696,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/15  23:00:00,22.346475116661612,22.346475080589578,22.346475126035067,22.34647509128049,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/15  24:00:00,21.874724408728667,21.87472439199564,21.87472441318833,21.874724396892454,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/15  01:00:00,22.218954442290794,16.781207299329775,16.781207299329775,22.218954442290794,604.841950113452,228.2549378900904,228.2549378900904,604.841950113452,1568.6463936464058,448.18468389897316,108.37269968991146 
 01/15  02:00:00,22.218954442291334,16.78120729933043,16.78120729933043,22.218954442291334,604.8419501134405,228.25493789008578,228.25493789008578,604.8419501134405,1568.6463936464058,448.18468389897316,108.37269968991146 
 01/15  03:00:00,22.218954442291814,16.781207299331008,16.781207299331008,22.218954442291814,604.8419501134313,228.2549378900835,228.2549378900835,604.8419501134313,1568.6463936464058,448.18468389897316,108.37269968991146 
 01/15  04:00:00,22.218954442292247,16.78120729933152,16.78120729933152,22.218954442292247,604.8419501134244,228.2549378900789,228.2549378900789,604.8419501134244,1568.6463936464058,448.18468389897316,108.37269968991146 
 01/15  05:00:00,22.218954442292617,16.781207299331967,16.781207299331967,22.218954442292617,604.8419501134152,228.25493789007436,228.25493789007436,604.8419501134152,1568.6463936463315,448.1846838989519,108.37269968991146 
