Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Z1:Zone Operative Temperature [C](Hourly),Z2:Zone Operative Temperature [C](Hourly),Z3:Zone Operative Temperature [C](Hourly),Z4:Zone Operative Temperature [C](Hourly),Z1:Zone Air Temperature [C](Hourly),Z2:Zone Air Temperature [C](Hourly),Z3:Zone Air Temperature [C](Hourly),Z4:Zone Air Temperature [C](Hourly),HOT WATER LOOP:Plant Supply Side Outlet Temperature [C](Hourly),Z1 RADIATOR:Baseboard Total Heating Rate [W](Hourly),Z1 RADIATOR:Baseboard Hot Water Mass Flow Rate [kg/s](Hourly),Z2 RADIATOR:Baseboard Total Heating Rate [W](Hourly),Z2 RADIATOR:Baseboard Hot Water Mass Flow Rate [kg/s](Hourly),Z3 RADIATOR:Baseboard Total Heating Rate [W](Hourly),Z3 RADIATOR:Baseboard Hot Water Mass Flow Rate [kg/s](Hourly),Z4 RADIATOR:Baseboard Total Heating Rate [W](Hourly),Z4 RADIATOR:Baseboard Hot Water Mass Flow Rate [kg/s](Hourly),HEAT PUMP:Heat Pump Load Side Heat Transfer Rate [W](Hourly),HEAT PUMP:Heat Pump Load Side Inlet Temperature [C](Hourly),HEAT PUMP:Heat Pump Electricity Rate [W](Hourly),SUPPLY PUMP:Pump Electricity Rate [W](Hourly),SUPPLY PUMP:Pump Fluid Heat Gain Rate [W](Hourly),SUPPLY PUMP:Pump Mass Flow Rate [kg/s](Hourly),Baseboard Total Heating Rate All Zones:PythonPlugin:OutputVariable [W](Hourly) 
 01/15  13:00:00,-3.0,19.90694117245733,19.90694117245733,17.999746817044304,17.999746817044304,20.99984206362273,20.99984206362273,18.54345776447673,18.54345776447673,53.400788667556256,505.13705964467135,0.029496,505.13705964467135,0.029496,353.3334239546158,0.0035213730468750004,353.3334239546158,0.0035213730468750004,1714.450224083563,50.246253087844806,774.9728454705231,1.9737091849309192,1.9737091849309192,0.12998674,1716.9409671985745 
 01/15  14:00:00,-3.0,19.906947565593867,19.906947565593867,17.999680575627924,17.999680575627924,20.999851396019245,20.999851396019245,18.54337641758876,18.54337641758876,53.40081377411147,505.1372780513626,0.029496,505.1372780513626,0.029496,353.33443843395514,0.0035213730468750004,353.33443843395514,0.0035213730468750004,1714.4526962474847,50.24627364975184,774.9743554752578,1.9737092038281099,1.9737092038281099,0.12998674,1716.943432970636 
 01/15  15:00:00,-3.0,19.906949598610694,19.906949598610694,17.999864580280438,17.999864580280438,20.99985610537648,20.99985610537648,18.54372187054865,18.54372187054865,53.400837454027624,505.1375590850664,0.029496,505.1375590850664,0.029496,353.3293947559339,0.003521373046875,353.3293947559339,0.003521373046875,1714.4867210086827,50.246234720429165,774.9901057135606,1.9737091680506238,1.9737091680506238,0.12998674,1716.9339076820006 
 01/15  16:00:00,-3.0,19.90697444576,19.90697444576,17.999775948312738,17.999775948312738,20.99987708371691,20.99987708371691,18.543484414314868,18.543484414314868,53.40085992028315,505.13764190580326,0.029496,505.13764190580326,0.029496,353.3333394623885,0.003521373046875,353.3333394623885,0.003521373046875,1714.4505284970503,50.246323793881785,774.9740970448089,1.9737092499125146,1.9737092499125146,0.12998674,1716.9419627363836 
 01/15  17:00:00,-3.0,19.906981680862895,19.906981680862895,17.9997125788561,17.9997125788561,20.999886371835693,20.999886371835693,18.543411305988315,18.543411305988315,53.4008794212066,505.1377592229004,0.029496,505.1377592229004,0.029496,353.33472765426967,0.003521373046875,353.33472765426967,0.003521373046875,1714.4539900092416,50.246336937506896,774.9759666223878,1.9737092619920182,1.9737092619920182,0.12998674,1716.9449737543403 
 01/15  18:00:00,-3.0,19.906983222547034,19.906983222547034,17.999660652583696,17.999660652583696,20.999890294288655,20.999890294288655,18.54335427876696,18.54335427876696,53.400897514007994,505.1379640043073,0.029496,505.1379640043073,0.029496,353.33556653331794,0.003521373046875,353.33556653331794,0.003521373046875,1714.4560582837437,50.24635123652458,774.9771844068173,1.9737092751333716,1.9737092751333716,0.12998674,1716.9470610752508 
 01/15  19:00:00,-3.0,19.90699057813716,19.90699057813716,18.00002902138086,18.00002902138086,20.999895878736073,20.999895878736073,18.544041682016363,18.544041682016363,53.40091504654643,505.13821562869964,0.029496,505.13821562869964,0.029496,353.4964647376305,0.0035249736328125,353.4964647376305,0.0035249736328125,1714.7356133975436,50.24585423734332,775.1038244992862,1.9737088183718616,1.9737088183718616,0.12998674,1717.2693607326605 
 01/15  20:00:00,-3.0,19.907007886902157,19.907007886902157,17.999766632021025,17.999766632021025,20.999912284200715,20.999912284200715,18.543479336326087,18.543479336326087,53.400931382532875,505.1381850641669,0.029496,505.1381850641669,0.029496,353.3346761639875,0.0035213730468750004,353.3346761639875,0.0035213730468750004,1714.4544964277766,50.246387978816216,774.9770079447908,1.9737093089009639,1.9737093089009639,0.12998674,1716.9457224563089 
 01/15  21:00:00,-3.0,19.907010950194554,19.907010950194554,17.999705191041027,17.999705191041027,20.99991772614958,20.99991772614958,18.54340266671407,18.54340266671407,53.40094533262892,505.1382916736732,0.029496,505.1382916736732,0.029496,353.3355254584593,0.0035213730468750004,353.3355254584593,0.0035213730468750004,1714.456439767825,50.246398361350984,774.9781044862067,1.973709318442918,1.973709318442918,0.12998674,1716.9476342642652 
 01/15  22:00:00,-3.0,19.90701000461912,19.90701000461912,17.999659126318583,17.999659126318583,20.999918956357487,20.999918956357487,18.543352966333398,18.543352966333398,53.4009584700035,505.1384632679609,0.029496,505.1384632679609,0.029496,353.33621318855756,0.0035213730468750004,353.33621318855756,0.0035213730468750004,1714.458152697706,50.24640835511192,774.9790841708186,1.973709327627573,1.973709327627573,0.12998674,1716.949352913037 
 01/15  23:00:00,-3.0,19.90700679796919,19.90700679796919,17.999856553685046,17.999856553685046,20.99991771711751,20.99991771711751,18.54371496991482,18.54371496991482,53.40097145905179,505.1386773204042,0.029496,505.1386773204042,0.029496,353.33086964215835,0.003521373046875,353.33086964215835,0.003521373046875,1714.4914818648872,50.246360000501625,774.9943528846754,1.9737092831878758,1.9737092831878758,0.12998674,1716.9390939251255 
 01/15  24:00:00,-3.0,19.90702773168355,19.90702773168355,17.999776918265688,17.999776918265688,20.999934159422153,20.999934159422153,18.543486985599973,18.543486985599973,53.40098415993121,505.1386825102915,0.029496,505.1386825102915,0.029496,353.3345996304277,0.003521373046875,353.3345996304277,0.003521373046875,1714.4547389909317,50.246440326155046,774.977942723397,1.9737093570102067,1.9737093570102067,0.12998674,1716.9465642814384 
