Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Z1:Zone Air Temperature [C](Hourly),Z2:Zone Air Temperature [C](Hourly),Z3:Zone Air Temperature [C](Hourly),Z4:Zone Air Temperature [C](Hourly),HOT WATER LOOP:Plant Supply Side Outlet Temperature [C](Hourly),Z1 RADIATOR:Baseboard Total Heating Rate [W](Hourly),Z1 RADIATOR:Baseboard Hot Water Mass Flow Rate [kg/s](Hourly),Z2 RADIATOR:Baseboard Total Heating Rate [W](Hourly),Z2 RADIATOR:Baseboard Hot Water Mass Flow Rate [kg/s](Hourly),Z3 RADIATOR:Baseboard Total Heating Rate [W](Hourly),Z3 RADIATOR:Baseboard Hot Water Mass Flow Rate [kg/s](Hourly),Z4 RADIATOR:Baseboard Total Heating Rate [W](Hourly),Z4 RADIATOR:Baseboard Hot Water Mass Flow Rate [kg/s](Hourly),HEAT PUMP:Heat Pump Load Side Heat Transfer Rate [W](Hourly),HEAT PUMP:Heat Pump Load Side Inlet Temperature [C](Hourly),HEAT PUMP:Heat Pump Electricity Rate [W](Hourly),SUPPLY PUMP:Pump Electricity Rate [W](Hourly),SUPPLY PUMP:Pump Fluid Heat Gain Rate [W](Hourly),SUPPLY PUMP:Pump Mass Flow Rate [kg/s](Hourly),Baseboard Total Heating Rate All Zones:PythonPlugin:OutputVariable [W](Hourly) 
 01/15  01:00:00,-3.0,20.998929805646977,20.998929805646977,18.00007443937688,18.00007443937688,47.902236650002536,498.0502907776101,0.029496,498.0502907776101,0.029496,335.0296867436869,0.0035519780273437504,335.0296867436869,0.0035519780273437504,1663.990659008287,44.83974050835838,668.7271458113267,1.9689707952906292,1.9689707952906292,0.12998674,1666.159955042594 
 01/15  02:00:00,-3.0,20.999002830749937,20.999002830749937,17.999969597735358,17.999969597735358,47.902406348971205,498.05208639815953,0.029496,498.05208639815953,0.029496,335.03280138722306,0.0035519780273437504,335.03280138722306,0.0035519780273437504,1663.97635404467,44.839936534936314,668.7239719693184,1.968970951196742,1.968970951196742,0.12998674,1666.1697755707653 
 01/15  03:00:00,-3.0,20.999069275398753,20.999069275398753,17.999971956207148,17.999971956207148,47.902564555238605,498.05377348612956,0.029496,498.05377348612956,0.029496,335.03458385874524,0.0035519780273437504,335.03458385874524,0.0035519780273437504,1663.982814909811,44.84008285028687,668.7289691436779,1.9689710675659864,1.9689710675659864,0.12998674,1666.1767146897494 
 01/15  04:00:00,-3.0,20.99913108030125,20.99913108030125,17.999990928074592,17.999990928074592,47.902712227289776,498.05535619817624,0.029496,498.05535619817624,0.029496,335.03606690247767,0.0035519780273437504,335.03606690247767,0.0035519780273437504,1663.9885164749062,44.84022002887702,668.7335013351988,1.9689711766684876,1.9689711766684876,0.12998674,1666.182846201308 
 01/15  05:00:00,-3.0,20.99918953883784,20.99918953883784,18.000018721944457,18.000018721944457,47.90285007944482,498.0568235647992,0.029496,498.0568235647992,0.029496,335.0373282038942,0.0035519780273437504,335.0373282038942,0.0035519780273437504,1663.99356995593,44.840348580339146,668.7376240748293,1.9689712789095704,1.9689712789095704,0.12998674,1666.1883035373871 
 01/15  06:00:00,-3.0,20.99924550667787,20.99924550667787,18.000051967909084,18.000051967909084,47.90297862911472,498.0581675816069,0.029496,498.0581675816069,0.029496,335.0384164921335,0.0035519780273437504,335.0384164921335,0.0035519780273437504,1663.9980467385965,44.84046889070219,668.7413738992647,1.9689713745962536,1.9689713745962536,0.12998674,1666.1931681474807 
 01/15  07:00:00,-3.0,20.99929945778055,20.99929945778055,17.99977345418168,17.99977345418168,47.90309826468663,498.05938505531424,0.029496,498.05938505531424,0.029496,334.94996438110365,0.0035501777343750008,334.94996438110365,0.0035501777343750008,1663.846140576335,44.840868102384285,668.6821397575662,1.9689716921022662,1.9689716921022662,0.12998674,1666.0186988728356 
 01/15  08:00:00,-3.0,20.99934097457888,20.99934097457888,17.999939394293804,17.999939394293804,47.90320938864746,498.0606000941415,0.029496,498.0606000941415,0.029496,335.0426505946302,0.0035519780273437504,335.0426505946302,0.0035519780273437504,1664.0110825179513,44.84067565849931,668.750114420569,1.9689715390453324,1.9689715390453324,0.12998674,1666.2065013775432 
 01/15  09:00:00,-3.0,20.99938080701714,20.99938080701714,18.000028492555153,18.000028492555153,47.90331400959092,498.0618309359224,0.029496,498.0618309359224,0.029496,335.0426129117756,0.0035519780273437504,335.0426129117756,0.0035519780273437504,1664.0128266344327,44.84077706947884,668.7524029415877,1.9689716197007505,1.9689716197007505,0.12998674,1666.208887695396 
 01/15  10:00:00,-3.0,20.999421164413658,20.999421164413658,17.999727040143103,17.999727040143103,47.90341223616105,498.06288423774697,0.029496,498.06288423774697,0.029496,335.0491524848577,0.0035519780273437504,335.0491524848577,0.0035519780273437504,1664.004085793405,44.840891383153654,668.7503806777726,1.9689717106180753,1.9689717106180753,0.12998674,1666.2240734452093 
