Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Z1:Zone Air Temperature [C](Hourly),Z2:Zone Air Temperature [C](Hourly),Z3:Zone Air Temperature [C](Hourly),Z4:Zone Air Temperature [C](Hourly),HOT WATER LOOP:Plant Supply Side Outlet Temperature [C](Hourly),Z1 RADIATOR:Baseboard Total Heating Rate [W](Hourly),Z1 RADIATOR:Baseboard Hot Water Mass Flow Rate [kg/s](Hourly),Z2 RADIATOR:Baseboard Total Heating Rate [W](Hourly),Z2 RADIATOR:Baseboard Hot Water Mass Flow Rate [kg/s](Hourly),Z3 RADIATOR:Baseboard Total Heating Rate [W](Hourly),Z3 RADIATOR:Baseboard Hot Water Mass Flow Rate [kg/s](Hourly),Z4 RADIATOR:Baseboard Total Heating Rate [W](Hourly),Z4 RADIATOR:Baseboard Hot Water Mass Flow Rate [kg/s](Hourly),HEAT PUMP:Heat Pump Load Side Heat Transfer Rate [W](Hourly),HEAT PUMP:Heat Pump Load Side Inlet Temperature [C](Hourly),HEAT PUMP:Heat Pump Electricity Rate [W](Hourly),SUPPLY PUMP:Pump Electricity Rate [W](Hourly),SUPPLY PUMP:Pump Fluid Heat Gain Rate [W](Hourly),SUPPLY PUMP:Pump Mass Flow Rate [kg/s](Hourly),Baseboard Total Heating Rate All Zones:PythonPlugin:OutputVariable [W](Hourly) 
 01/15  11:00:00,-3.0,20.998226090884213,20.998226090884213,18.000154032267346,18.000154032267346,52.94312835909795,498.0254493974012,0.029496,498.0254493974012,0.029496,335.0107574537047,0.00313431005859375,335.0107574537047,0.00313431005859375,1663.6581878579861,49.881959162582184,745.0703259351928,1.9733791565748926,1.9733791565748926,0.12998674,1666.0724137022119 
 01/15  12:00:00,-3.0,20.998321628049354,20.998321628049354,18.000183424958568,18.000183424958568,52.9434100909209,498.0283237970162,0.029496,498.0283237970162,0.029496,335.11529658461177,0.0031361103515624997,335.11529658461177,0.0031361103515624997,1663.8220576295098,49.881939366354246,745.1479899571005,1.973379139177942,1.973379139177942,0.12998674,1666.2872407632558 
 01/15  13:00:00,-3.0,20.99841240691535,20.99841240691535,17.999934557633345,17.999934557633345,52.94367691952577,498.0311029455882,0.029496,498.0311029455882,0.029496,335.02001977998316,0.00313431005859375,335.02001977998316,0.00313431005859375,1663.6609478090002,49.88250272601191,745.0798845847471,1.9733796342512215,1.9733796342512215,0.12998674,1666.1022454511428 
 01/15  14:00:00,-3.0,20.998495422078275,20.998495422078275,18.000225884380228,18.000225884380228,52.94392932979164,498.03373368942346,0.029496,498.03373368942346,0.029496,335.01793442435473,0.00313431005859375,335.01793442435473,0.00313431005859375,1663.6872260707282,49.88270681158532,745.0954827206658,1.97337981359905,1.97337981359905,0.12998674,1666.1033362275566 
 01/15  15:00:00,-3.0,20.99858115322581,20.99858115322581,17.99995310276489,17.99995310276489,52.94416817201529,498.036108460601,0.029496,498.036108460601,0.029496,335.02483801538324,0.00313431005859375,335.02483801538324,0.00313431005859375,1663.6797735909402,49.88295940503949,745.0957686882525,1.9733800355749427,1.9733800355749427,0.12998674,1666.1218929519684 
 01/15  16:00:00,-3.0,20.998654013446107,20.998654013446107,17.999877842985725,17.999877842985725,52.94439370179926,498.03846387309784,0.029496,498.03846387309784,0.029496,335.0278520453194,0.00313431005859375,335.0278520453194,0.00313431005859375,1663.6899636642986,49.88316621371081,745.1037540669194,1.9733802173158141,1.9733802173158141,0.12998674,1666.1326318368347 
 01/15  17:00:00,-3.0,20.99871847699425,20.99871847699425,18.000186295847097,18.000186295847097,52.94460775772062,498.0407798024129,0.029496,498.0407798024129,0.029496,335.1270926209256,0.0031361103515624997,335.1270926209256,0.0031361103515624997,1663.867738588745,49.88305314126323,745.1866207664426,1.9733801179489017,1.9733801179489017,0.12998674,1666.3357448466772 
 01/15  18:00:00,-3.0,20.99878926402677,20.99878926402677,18.000034506570785,18.000034506570785,52.94481151803474,498.04291617013024,0.029496,498.04291617013024,0.029496,335.03015695761604,0.00313431005859375,335.03015695761604,0.00313431005859375,1663.7021977378597,49.883561577257076,745.1155723754371,1.973380564756422,1.973380564756422,0.12998674,1666.1461462554926 
 01/15  19:00:00,-3.0,20.998857339420983,20.998857339420983,17.99999146784229,17.99999146784229,52.945003894988844,498.0448290475368,0.029496,498.0448290475368,0.029496,335.03266483634775,0.00313431005859375,335.03266483634775,0.00313431005859375,1663.7108971200946,49.883737972601416,745.1223872315934,1.9733807197705258,1.9733807197705258,0.12998674,1666.154987767769 
 01/15  20:00:00,-3.0,20.99891948001924,20.99891948001924,17.999974019990685,17.999974019990685,52.94518546692945,498.0466791902391,0.029496,498.0466791902391,0.029496,335.0346603416784,0.00313431005859375,335.0346603416784,0.00313431005859375,1663.7181581386344,49.883906209755224,745.1283939873636,1.9733808676153315,1.9733808676153315,0.12998674,1666.1626790638347 
 01/15  21:00:00,-3.0,20.998976993787984,20.998976993787984,17.999977028208292,17.999977028208292,52.945357192733404,498.0484542867345,0.029496,498.0484542867345,0.029496,335.03632681388297,0.00313431005859375,335.03632681388297,0.00313431005859375,1663.724633610472,49.88406604140505,745.1338995589966,1.9733810080735013,1.9733810080735013,0.12998674,1666.1695622012348 
 01/15  22:00:00,-3.0,20.999031478874173,20.999031478874173,17.999992562779546,17.999992562779546,52.945519779778415,498.0501391501783,0.029496,498.0501391501783,0.029496,335.0377703030333,0.00313431005859375,335.0377703030333,0.00313431005859375,1663.7305088818644,49.88421784229286,745.1389976848328,1.97338114147435,1.97338114147435,0.12998674,1666.1758189064233 
 01/15  23:00:00,-3.0,20.999084070733485,20.999084070733485,18.000016354234447,18.000016354234447,52.94567368864571,498.051721515567,0.029496,498.051721515567,0.029496,335.0390426705059,0.00313431005859375,335.0390426705059,0.00313431005859375,1663.7358514469306,49.884361943029354,745.1437255775479,1.973381268108413,1.973381268108413,0.12998674,1666.1815283721457 
 01/15  24:00:00,-3.0,20.999135441683308,20.999135441683308,18.000045776184837,18.000045776184837,52.94581920791816,498.05319389760933,0.029496,498.05319389760933,0.029496,335.04017492071983,0.00313431005859375,335.04017492071983,0.00313431005859375,1663.7407018525298,49.884498553943345,745.1481057719686,1.9733813881605209,1.9733813881605209,0.12998674,1666.1867376366583 
