Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Z1:Zone Operative Temperature [C](Hourly),Z2:Zone Operative Temperature [C](Hourly),Z3:Zone Operative Temperature [C](Hourly),Z4:Zone Operative Temperature [C](Hourly),Z1:Zone Air Temperature [C](Hourly),Z2:Zone Air Temperature [C](Hourly),Z3:Zone Air Temperature [C](Hourly),Z4:Zone Air Temperature [C](Hourly),HOT WATER LOOP:Plant Supply Side Outlet Temperature [C](Hourly),Z1 RADIATOR:Baseboard Total Heating Rate [W](Hourly),Z1 RADIATOR:Baseboard Hot Water Mass Flow Rate [kg/s](Hourly),Z2 RADIATOR:Baseboard Total Heating Rate [W](Hourly),Z2 RADIATOR:Baseboard Hot Water Mass Flow Rate [kg/s](Hourly),Z3 RADIATOR:Baseboard Total Heating Rate [W](Hourly),Z3 RADIATOR:Baseboard Hot Water Mass Flow Rate [kg/s](Hourly),Z4 RADIATOR:Baseboard Total Heating Rate [W](Hourly),Z4 RADIATOR:Baseboard Hot Water Mass Flow Rate [kg/s](Hourly),HEAT PUMP:Heat Pump Load Side Heat Transfer Rate [W](Hourly),HEAT PUMP:Heat Pump Load Side Inlet Temperature [C](Hourly),HEAT PUMP:Heat Pump Electricity Rate [W](Hourly),SUPPLY PUMP:Pump Electricity Rate [W](Hourly),SUPPLY PUMP:Pump Fluid Heat Gain Rate [W](Hourly),SUPPLY PUMP:Pump Mass Flow Rate [kg/s](Hourly),Baseboard Total Heating Rate All Zones:PythonPlugin:OutputVariable [W](Hourly) 
 01/15  11:00:00,-3.0,20.141043849104214,20.141043849104214,20.14104384910411,20.14104384910411,21.004174174852835,21.004174174852835,21.0041741748528,21.0041741748528,50.03,452.50580308149597,0.029496,452.50580308149597,0.029496,452.5058030814953,0.029496,452.5058030814953,0.029496,1807.7619764666988,46.70317065351345,761.5832128436934,1.970589628546962,1.970589628546962,0.12998674,1810.0232123259823 
 01/15  12:00:00,-3.0,20.14104292288267,20.14104292288267,20.141042922882093,20.141042922882093,21.004173321169656,21.004173321169656,21.004173321169198,21.004173321169198,50.03,452.50581663352546,0.029496,452.50581663352546,0.029496,452.50581663353046,0.029496,452.50581663353046,0.029496,1807.7620307932475,46.703170553536154,761.5832357306597,1.9705896284593514,1.9705896284593514,0.12998674,1810.0232665341118 
 01/15  13:00:00,-3.0,20.14104206140742,20.14104206140742,20.141042061406168,20.141042061406168,21.004172527162105,21.004172527162105,21.004172527161035,21.004172527161035,50.03,452.5058292382165,0.029496,452.5058292382165,0.029496,452.5058292382312,0.029496,452.5058292382312,0.029496,1807.7620813221668,46.70317046054764,761.5832570177413,1.9705896283778652,1.9705896283778652,0.12998674,1810.0233169528956 
 01/15  14:00:00,-3.0,20.14104126015206,20.14104126015206,20.141041260150445,20.141041260150445,21.00417178865829,21.00417178865829,21.004171788656848,21.004171788656848,50.03,452.50584096179705,0.029496,452.50584096179705,0.029496,452.50584096181854,0.029496,452.50584096181854,0.029496,1807.7621283189462,46.70317037405934,761.583276816785,1.9705896283020752,1.9705896283020752,0.12998674,1810.0233638472312 
 01/15  15:00:00,-3.0,20.141040514906926,20.141040514906926,20.14104051490532,20.14104051490532,21.004171101778184,21.004171101778184,21.004171101776706,21.004171101776706,50.03,452.50585186586284,0.029496,452.50585186586284,0.029496,452.5058518658861,0.029496,452.5058518658861,0.029496,1807.7621720304946,46.703170293616864,761.5832952318098,1.970589628231583,1.970589628231583,0.12998674,1810.023407463498 
 01/15  16:00:00,-3.0,20.1410398217568,20.1410398217568,20.1410398217554,20.1410398217554,21.004170462913194,21.004170462913194,21.004170462911873,21.004170462911873,50.03,452.5058620076999,0.029496,452.5058620076999,0.029496,452.5058620077211,0.029496,452.5058620077211,0.029496,1807.7622126864571,46.703170218797574,761.5833123595615,1.970589628166019,1.970589628166019,0.12998674,1810.0234480308418 
 01/15  17:00:00,-3.0,20.141039177059987,20.141039177059987,20.141039177058857,20.141039177058857,21.004169868706825,21.004169868706825,21.004169868705734,21.004169868705734,50.03,452.50587144059097,0.029496,452.50587144059097,0.029496,452.50587144060876,0.029496,452.50587144060876,0.029496,1807.7622505004408,46.7031701492084,761.5833282900302,1.9705896281050372,1.9705896281050372,0.12998674,1810.0234857623996 
 01/15  18:00:00,-3.0,20.141038577429565,20.141038577429565,20.141038577428784,20.141038577428784,21.00416931603739,21.00416931603739,21.004169316036613,21.004169316036613,50.03,452.5058802140934,0.029496,452.5058802140934,0.029496,452.50588021410675,0.029496,452.50588021410675,0.029496,1807.762285671107,46.70317008448372,761.5833431069083,1.970589628048319,1.970589628048319,0.12998674,1810.0235208564004 
 01/15  19:00:00,-3.0,20.141038019715275,20.141038019715275,20.141038019715065,20.141038019715065,21.00416880200136,21.00416880200136,21.00416880200108,21.00416880200108,50.03,452.5058883742985,0.029496,452.5058883742985,0.029496,452.5058883743053,0.029496,452.5058883743053,0.029496,1807.762318383216,46.703170024283544,761.5833568880328,1.970589627995565,1.970589627995565,0.12998674,1810.0235534972076 
 01/15  20:00:00,-3.0,20.14103750098699,20.14103750098699,20.14103750098744,20.14103750098744,21.004168323898075,21.004168323898075,21.004168323898405,21.004168323898405,50.03,452.5058959640803,0.029496,452.5058959640803,0.029496,452.505895964077,0.029496,452.505895964077,0.029496,1807.7623488086429,46.70316996829155,761.5833697058124,1.9705896279464994,1.9705896279464994,0.12998674,1810.0235838563149 
 01/15  21:00:00,-3.0,20.14103701851989,20.14103701851989,20.141037018520663,20.141037018520663,21.004167879216084,21.004167879216084,21.004167879216748,21.004167879216748,50.03,452.5059030233079,0.029496,452.5059030233079,0.029496,452.5059030232987,0.029496,452.5059030232987,0.029496,1807.7623771072276,46.70316991621358,761.5833816275847,1.9705896279008632,1.9705896279008632,0.12998674,1810.023612093213 
 01/15  22:00:00,-3.0,20.141036569779313,20.141036569779313,20.14103656978036,20.14103656978036,21.004167465619258,21.004167465619258,21.00416746562018,21.00416746562018,50.03,452.5059095890658,0.029496,452.5059095890658,0.029496,452.50590958905224,0.029496,452.50590958905224,0.029496,1807.7624034276205,46.70316986777609,761.5833927159747,1.9705896278584172,1.9705896278584172,0.12998674,1810.0236383562362 
 01/15  23:00:00,-3.0,20.14103615240765,20.14103615240765,20.141036152408688,20.141036152408688,21.00416708093463,21.00416708093463,21.004167080935588,21.004167080935588,50.03,452.5059156958487,0.029496,452.5059156958487,0.029496,452.50591569583315,0.029496,452.50591569583315,0.029496,1807.7624279081115,46.703169822724576,761.5834030292411,1.9705896278189385,1.9705896278189385,0.12998674,1810.0236627833638 
 01/15  24:00:00,-3.0,20.14103576421162,20.14103576421162,20.141035764212454,20.141035764212454,21.004166723140763,21.004166723140763,21.00416672314155,21.00416672314155,50.03,452.5059213757445,0.029496,452.5059213757445,0.029496,452.50592137573165,0.029496,452.50592137573165,0.029496,1807.76245067733,46.703169780822314,761.5834126215739,1.9705896277822192,1.9705896277822192,0.12998674,1810.023685502952 
