Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Z1:Zone Air Temperature [C](Hourly),Z2:Zone Air Temperature [C](Hourly),Z3:Zone Air Temperature [C](Hourly),Z4:Zone Air Temperature [C](Hourly),HOT WATER LOOP:Plant Supply Side Outlet Temperature [C](Hourly),Z1 RADIATOR:Baseboard Total Heating Rate [W](Hourly),Z1 RADIATOR:Baseboard Hot Water Mass Flow Rate [kg/s](Hourly),Z2 RADIATOR:Baseboard Total Heating Rate [W](Hourly),Z2 RADIATOR:Baseboard Hot Water Mass Flow Rate [kg/s](Hourly),Z3 RADIATOR:Baseboard Total Heating Rate [W](Hourly),Z3 RADIATOR:Baseboard Hot Water Mass Flow Rate [kg/s](Hourly),Z4 RADIATOR:Baseboard Total Heating Rate [W](Hourly),Z4 RADIATOR:Baseboard Hot Water Mass Flow Rate [kg/s](Hourly),HEAT PUMP:Heat Pump Load Side Heat Transfer Rate [W](Hourly),HEAT PUMP:Heat Pump Load Side Inlet Temperature [C](Hourly),HEAT PUMP:Heat Pump Load Side Outlet Temperature [C](Hourly),HEAT PUMP:Heat Pump Electricity Rate [W](Hourly),SUPPLY PUMP:Pump Electricity Rate [W](Hourly),SUPPLY PUMP:Pump Fluid Heat Gain Rate [W](Hourly),SUPPLY PUMP:Pump Mass Flow Rate [kg/s](Hourly),Baseboard Total Heating Rate All Zones:PythonPlugin:OutputVariable [W](Hourly) 
 01/15  11:00:00,-3.0,20.9985655819164,20.9985655819164,17.9991230476563,17.9991230476563,47.37827515628159,562.6765676314801,0.028574250000000002,562.6765676314801,0.028574250000000002,382.14280243628053,0.004075863281250001,382.14280243628053,0.004075863281250001,1887.4644993213676,43.90448597641504,47.37827515628159,749.5186164915433,1.968227238722835,1.968227238722835,0.12998674,1889.6387401355214 
 01/15  12:00:00,-3.0,20.99845659892474,20.99845659892474,17.999143044908614,17.999143044908614,47.378507255877665,562.6842821489811,0.028574250000000002,562.6842821489811,0.028574250000000002,382.14554159277134,0.004075863281250001,382.14554159277134,0.004075863281250001,1887.4861152978538,43.9046782928283,47.378507255877665,749.5311952659947,1.9682273915626634,1.9682273915626634,0.12998674,1889.659647483505 
 01/15  13:00:00,-3.0,20.998405460624575,20.998405460624575,17.999162424510097,17.999162424510097,47.37875530225476,562.6908653131171,0.028574250000000002,562.6908653131171,0.028574250000000002,382.14851204148124,0.004075863281250001,382.14851204148124,0.004075863281250001,1887.5057404178203,43.90489022009989,47.37875530225476,749.5432580329558,1.9682275599878774,1.9682275599878774,0.12998674,1889.6787547091967 
 01/15  14:00:00,-3.0,20.998385102718167,20.998385102718167,17.999184127568384,17.999184127568384,47.37901088429926,562.6968824725153,0.028574250000000002,562.6968824725153,0.028574250000000002,382.1515619041149,0.004075863281250001,382.1515619041149,0.004075863281250001,1887.5241179754316,43.905111979118416,47.37901088429926,749.5549551787904,1.968227736226718,1.968227736226718,0.12998674,1889.6968887532603 
 01/15  15:00:00,-3.0,20.998387286567645,20.998387286567645,17.999209512766384,17.999209512766384,47.37926926599526,562.7024578663788,0.028574250000000002,562.7024578663788,0.028574250000000002,382.1546074169248,0.004075863281250001,382.1546074169248,0.004075863281250001,1887.5414213489516,43.90533851477348,47.37926926599526,749.5662740285374,1.9682279162617342,1.9682279162617342,0.12998674,1889.7141305666073 
 01/15  16:00:00,-3.0,20.998405395011673,20.998405395011673,17.999239181453156,17.999239181453156,47.379526966935686,562.7076431237358,0.028574250000000002,562.7076431237358,0.028574250000000002,382.15759173801325,0.004075863281250001,382.15759173801325,0.004075863281250001,1887.5576888284656,43.905566276186924,47.379526966935686,749.5771698730348,1.968228097270932,1.968228097270932,0.12998674,1889.7304697234981 
 01/15  17:00:00,-3.0,20.99843525129971,20.99843525129971,17.999273265799477,17.999273265799477,47.37978152949482,562.712499408343,0.028574250000000002,562.712499408343,0.028574250000000002,382.1604794855572,0.004075863281250001,382.1604794855572,0.004075863281250001,1887.5730132346455,43.905792634900955,47.37978152949482,749.5876372617114,1.9682282771653936,1.9682282771653936,0.12998674,1889.7459577878003 
 01/15  18:00:00,-3.0,20.998474480822914,20.998474480822914,17.999311615949452,17.999311615949452,47.380031123219396,562.7170405849889,0.028574250000000002,562.7170405849889,0.028574250000000002,382.1632477130403,0.004075863281250001,382.1632477130403,0.004075863281250001,1887.5873966205863,43.90601575668369,47.380031123219396,749.5976454937914,1.968228454487395,1.968228454487395,0.12998674,1889.7605765960584 
 01/15  19:00:00,-3.0,20.998521235779386,20.998521235779386,17.99935392786913,17.99935392786913,47.38027428604046,562.721276788079,0.028574250000000002,562.721276788079,0.028574250000000002,382.16588066974384,0.004075863281250001,382.16588066974384,0.004075863281250001,1887.600842239409,43.906234173478964,47.38027428604046,749.6071706855092,1.9682286280702237,1.9682286280702237,0.12998674,1889.7743149156454 
 01/15  20:00:00,-3.0,20.998574012197903,20.998574012197903,17.99939981079006,17.99939981079006,47.38050984454732,562.7252163062037,0.028574250000000002,562.7252163062037,0.028574250000000002,382.16836772606075,0.004075863281250001,382.16836772606075,0.004075863281250001,1887.6133568184669,43.906446699494694,47.38050984454732,749.6161953012574,1.96822879697149,1.96822879697149,0.12998674,1889.7871680645294 
 01/15  21:00:00,-3.0,20.9986315533849,20.9986315533849,17.999448828345475,17.999448828345475,47.38073686089433,562.7288668241732,0.028574250000000002,562.7288668241732,0.028574250000000002,382.17070206104205,0.004075863281250001,382.17070206104205,0.004075863281250001,1887.6249514756246,43.906652376423345,47.38073686089433,749.624707603847,1.9682289604295948,1.9682289604295948,0.12998674,1889.7991377704304 
 01/15  22:00:00,-3.0,20.998692790586503,20.998692790586503,17.999500522762652,17.999500522762652,47.380954594450074,562.7322358805502,0.028574250000000002,562.7322358805502,0.028574250000000002,382.1728793997054,0.004075863281250001,382.1728793997054,0.004075863281250001,1887.6356441371236,43.9068504306411,47.380954594450074,749.6327019547991,1.9682291178297096,1.9682291178297096,0.12998674,1889.8102305605112 
 01/15  23:00:00,-3.0,20.998756806287616,20.998756806287616,17.999554441032007,17.999554441032007,47.38116247251503,562.7353317287198,0.028574250000000002,562.7353317287198,0.028574250000000002,382.17489926601326,0.004075863281250001,382.17489926601326,0.004075863281250001,1887.645446734359,43.90704026748929,47.38116247251503,749.6401732259602,1.9682292686992382,1.9682292686992382,0.12998674,1889.8204619894661 
 01/15  24:00:00,-3.0,20.99882280115734,20.99882280115734,17.999610128967856,17.999610128967856,47.38136006676518,562.7381622374992,0.028574250000000002,562.7381622374992,0.028574250000000002,382.17676045850476,0.004075863281250001,382.17676045850476,0.004075863281250001,1887.654390789995,43.907221400627876,47.38136006676518,749.6471265551227,1.9682294126516666,1.9682294126516666,0.12998674,1889.8298453920079 
