Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Z1:Zone Operative Temperature [C](Hourly),Z2:Zone Operative Temperature [C](Hourly),Z3:Zone Operative Temperature [C](Hourly),Z4:Zone Operative Temperature [C](Hourly),Z1:Zone Air Temperature [C](Hourly),Z2:Zone Air Temperature [C](Hourly),Z3:Zone Air Temperature [C](Hourly),Z4:Zone Air Temperature [C](Hourly),HOT WATER LOOP:Plant Supply Side Outlet Temperature [C](Hourly),Z1 RADIATOR:Baseboard Total Heating Rate [W](Hourly),Z1 RADIATOR:Baseboard Hot Water Mass Flow Rate [kg/s](Hourly),Z2 RADIATOR:Baseboard Total Heating Rate [W](Hourly),Z2 RADIATOR:Baseboard Hot Water Mass Flow Rate [kg/s](Hourly),Z3 RADIATOR:Baseboard Total Heating Rate [W](Hourly),Z3 RADIATOR:Baseboard Hot Water Mass Flow Rate [kg/s](Hourly),Z4 RADIATOR:Baseboard Total Heating Rate [W](Hourly),Z4 RADIATOR:Baseboard Hot Water Mass Flow Rate [kg/s](Hourly),HEAT PUMP:Heat Pump Load Side Heat Transfer Rate [W](Hourly),HEAT PUMP:Heat Pump Load Side Inlet Temperature [C](Hourly),HEAT PUMP:Heat Pump Electricity Rate [W](Hourly),SUPPLY PUMP:Pump Electricity Rate [W](Hourly),SUPPLY PUMP:Pump Fluid Heat Gain Rate [W](Hourly),SUPPLY PUMP:Pump Mass Flow Rate [kg/s](Hourly),Baseboard Total Heating Rate All Zones:PythonPlugin:OutputVariable [W](Hourly) 
 01/15  11:00:00,-3.0,19.61142263928776,17.999968723681278,17.9999687236839,19.61142263928872,20.832258610468365,18.404762303035632,18.404762303038137,20.832258610469182,55.0,532.688653520082,0.029496,320.1488492715461,0.0026428300781250005,320.148849271524,0.0026428300781250005,532.6886535200714,0.029496,1703.1237490687404,51.86679053703449,794.6906422673901,1.9751996464012804,1.9751996464012804,0.12998674,1705.6750055832233 
 01/15  12:00:00,-3.0,19.61143010797153,17.999905070259278,17.999905070261818,19.61143010797302,20.832263522518204,18.40451798393051,18.40451798393295,20.83226352251951,55.0,532.6885979485638,0.029496,319.89147654625657,0.0026392294921875007,319.89147654623514,0.0026392294921875007,532.6885979485455,0.029496,1702.7392416646726,51.86749811972249,794.5112281549028,1.9752002976796852,1.9752002976796852,0.12998674,1705.160148989601 
 01/15  13:00:00,-3.0,19.611444358973863,17.99985612195269,17.99985612195527,19.611444358975717,20.832275086077303,18.404476076530432,18.404476076532898,20.832275086078965,55.0,532.6884225220319,0.029496,320.02303054572974,0.0026410297851562504,320.02303054570837,0.0026410297851562504,532.6884225220069,0.029496,1702.9038181132726,51.86719526414785,794.5880207917922,1.9752000189229495,1.9752000189229495,0.12998674,1705.4229061354768 
 01/15  14:00:00,-3.0,19.611431354087518,17.9999305655711,17.99993056557375,19.611431354089568,20.832268718010702,18.404639707865655,18.404639707868185,20.832268718012575,55.0,532.6884187458363,0.029496,320.02203276119536,0.0026410297851562504,320.0220327611734,0.0026410297851562504,532.6884187458077,0.029496,1702.9351271022656,51.867137646827466,794.6026298068948,1.9751999658903914,1.9751999658903914,0.12998674,1705.4209030140128 
 01/15  15:00:00,-3.0,19.611424758691324,17.99972586778503,17.99972586778777,19.611424758693325,20.83226138241758,18.404234613256808,18.40423461325942,20.832261382419446,55.0,532.6885627180308,0.029496,319.89506705796924,0.0026392294921875007,319.8950670579467,0.0026392294921875007,532.6885627180012,0.029496,1702.71385941768,51.867544833305615,794.499384603208,1.9752003406762102,1.9752003406762102,0.12998674,1705.1672595519476 
 01/15  16:00:00,-3.0,19.61141905256881,17.99995872396541,17.999958723968383,19.611419052570433,20.832255804238557,18.40475154993709,18.404751549939895,20.83225580424012,55.0,532.688694442649,0.029496,320.14894922222277,0.0026428300781250005,320.14894922219867,0.0026428300781250005,532.6886944426234,0.029496,1703.124032309194,51.86679001596158,794.6907744295647,1.9751996459216707,1.9751996459216707,0.12998674,1705.6752873296937 
 01/15  17:00:00,-3.0,19.61142627316739,17.99989715567806,17.999897155681154,19.61142627316869,20.832260301389518,18.404509936383977,18.404509936386926,20.83226030139077,55.0,532.6886471244076,0.029496,319.8915521676924,0.0026392294921875007,319.89155216766665,0.0026392294921875007,532.6886471243872,0.029496,1702.7394920636468,51.86749765906754,794.5113449929904,1.9752002972556855,1.9752002972556855,0.12998674,1705.1603985841537 
 01/15  18:00:00,-3.0,19.61144052776953,17.999849440431042,17.99984944043382,19.61144052777064,20.83227175373016,18.404469368534052,18.40446936853676,20.83227175373123,55.0,532.6884743181714,0.029496,320.02309148152557,0.0026410297851562504,320.02309148150107,0.0026410297851562504,532.6884743181547,0.029496,1702.904044165433,51.86719484828333,794.5881262694692,1.9752000185401761,1.9752000185401761,0.12998674,1705.4231315993527 
 01/15  19:00:00,-3.0,19.611427635346885,17.999924843482937,17.999924843485292,19.61142763534814,20.83226542009286,18.404634079761355,18.404634079763674,20.832265420094014,55.0,532.6884704464221,0.029496,320.02208414176255,0.0026410297851562504,320.02208414174146,0.0026410297851562504,532.6884704464056,0.029496,1702.9353337090818,51.867137266736236,794.6027262112243,1.9751999655405448,1.9751999655405448,0.12998674,1705.4211091763316 
 01/15  20:00:00,-3.0,19.611421206721182,17.999720858178623,17.99972085818094,19.611421206723186,20.83225819514078,18.40422974596145,18.404229745963686,20.832258195142558,55.0,532.6886129096143,0.029496,319.8951111628185,0.0026392294921875007,319.89511116279914,0.0026392294921875007,532.6886129095893,0.029496,1702.7140485127916,51.8675444854304,794.4994728364416,1.975200340356016,1.975200340356016,0.12998674,1705.1674481448213 
 01/15  21:00:00,-3.0,19.611427396223934,18.000134498455303,18.000134498457612,19.611427396227008,20.83226172529693,18.405027819220926,18.40502781922315,20.832261725299652,55.0,532.6886459042964,0.029496,320.14543087546804,0.0026428300781250005,320.14543087544837,0.0026428300781250005,532.6886459042581,0.029496,1703.1494701364732,51.86674320012841,794.7026439154486,1.975199602831031,1.975199602831031,0.12998674,1705.6681535594712 
 01/15  22:00:00,-3.0,19.611441917740223,17.999798615785483,17.99979861578753,19.611441917744344,20.83227294611141,18.404323557467848,18.404323557469848,20.832272946115097,55.0,532.6884291201875,0.029496,319.89423710824235,0.0026392294921875007,319.8942371082242,0.0026392294921875007,532.6884291201335,0.029496,1702.7118578165635,51.867548515618836,794.49845064073,1.9752003440655144,1.9752003440655144,0.12998674,1705.1653324567874 
 01/15  23:00:00,-3.0,19.611440677627353,17.999826859692558,17.99982685969441,19.61144067763224,20.832273159589686,18.404437574840635,18.40443757484244,20.83227315959412,55.0,532.6884409263528,0.029496,320.02337574370495,0.0026410297851562504,320.02337574368886,0.0026410297851562504,532.6884409262859,0.029496,1702.904535669498,51.86719394407122,794.5883556090466,1.9752000177079143,1.9752000177079143,0.12998674,1705.4236333400327 
 01/15  24:00:00,-3.0,19.61142502105876,17.999910436741146,17.999910436742915,19.61142502106415,20.832263898537036,18.40461704112904,18.404617041130752,20.832263898541967,55.0,532.6884865663892,0.029496,320.0222527446795,0.0026410297851562504,320.02225274466434,0.0026410297851562504,532.6884865663142,0.029496,1702.9357050560252,51.86713658357524,794.6028994845647,1.9751999649117447,1.9751999649117447,0.12998674,1705.421478622047 
