Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Z1:Zone Air Temperature [C](Hourly),Z2:Zone Air Temperature [C](Hourly),Z3:Zone Air Temperature [C](Hourly),Z4:Zone Air Temperature [C](Hourly),HOT WATER LOOP:Plant Supply Side Outlet Temperature [C](Hourly),Z1 RADIATOR:Baseboard Total Heating Rate [W](Hourly),Z1 RADIATOR:Baseboard Hot Water Mass Flow Rate [kg/s](Hourly),Z2 RADIATOR:Baseboard Total Heating Rate [W](Hourly),Z2 RADIATOR:Baseboard Hot Water Mass Flow Rate [kg/s](Hourly),Z3 RADIATOR:Baseboard Total Heating Rate [W](Hourly),Z3 RADIATOR:Baseboard Hot Water Mass Flow Rate [kg/s](Hourly),Z4 RADIATOR:Baseboard Total Heating Rate [W](Hourly),Z4 RADIATOR:Baseboard Hot Water Mass Flow Rate [kg/s](Hourly),HEAT PUMP:Heat Pump Load Side Heat Transfer Rate [W](Hourly),HEAT PUMP:Heat Pump Load Side Inlet Temperature [C](Hourly),HEAT PUMP:Heat Pump Electricity Rate [W](Hourly),SUPPLY PUMP:Pump Electricity Rate [W](Hourly),SUPPLY PUMP:Pump Fluid Heat Gain Rate [W](Hourly),SUPPLY PUMP:Pump Mass Flow Rate [kg/s](Hourly),Baseboard Total Heating Rate All Zones:PythonPlugin:OutputVariable [W](Hourly) 
 01/15  01:00:00,-3.0,20.99947091146003,20.99947091146003,20.99947091146003,20.99947091146003,49.57,444.34010928783283,0.028689468750000002,444.34010928783283,0.028689468750000002,444.34010928783283,0.028689468750000002,444.34010928783283,0.028689468750000002,1775.114028730738,46.30319025036804,740.3827881586188,1.97023918648813,1.97023918648813,0.12998674,1777.3604371513313 
 01/15  02:00:00,-3.0,20.99943174000706,20.99943174000706,20.99943174000706,20.99943174000706,49.57,444.3431939681632,0.028689468750000002,444.3431939681632,0.028689468750000002,444.3431939681632,0.028689468750000002,444.3431939681632,0.028689468750000002,1775.1262895721725,46.30316768360724,740.3879020362738,1.970239166719802,1.970239166719802,0.12998674,1777.3727758726527 
 01/15  03:00:00,-3.0,20.999233329271952,20.999233329271952,20.999233329271952,20.999233329271952,49.57,444.346200811791,0.028689468750000002,444.346200811791,0.028689468750000002,444.346200811791,0.028689468750000002,444.346200811791,0.028689468750000002,1775.0538264092816,46.30330105958461,740.3576783561542,1.9702392835562221,1.9702392835562221,0.12998674,1777.384803247164 
 01/15  04:00:00,-3.0,20.999039925096895,20.999039925096895,20.999039925096895,20.999039925096895,49.57,444.1842113061957,0.028574250000000002,444.1842113061957,0.028574250000000002,444.1842113061957,0.028574250000000002,444.1842113061957,0.028574250000000002,1774.568628230297,46.30419412973423,740.1553069170513,1.9702400658779775,1.9702400658779775,0.12998674,1776.7368452247829 
 01/15  05:00:00,-3.0,20.999481679292963,20.999481679292963,20.999481679292963,20.999481679292963,49.57,444.3395002914962,0.028689468750000002,444.3395002914962,0.028689468750000002,444.3395002914962,0.028689468750000002,444.3395002914962,0.028689468750000002,1775.1103242874028,46.30319706779541,740.3812430713509,1.9702391924601494,1.9702391924601494,0.12998674,1777.358001165985 
 01/15  06:00:00,-3.0,20.999470911460122,20.999470911460122,20.999470911460122,20.999470911460122,49.57,444.3401092878315,0.028689468750000002,444.3401092878315,0.028689468750000002,444.3401092878315,0.028689468750000002,444.3401092878315,0.028689468750000002,1775.114028730734,46.30319025036805,740.3827881586172,1.97023918648813,1.97023918648813,0.12998674,1777.360437151326 
 01/15  07:00:00,-3.0,20.99943174000714,20.99943174000714,20.99943174000714,20.99943174000714,49.57,444.3431939681617,0.028689468750000002,444.3431939681617,0.028689468750000002,444.3431939681617,0.028689468750000002,444.3431939681617,0.028689468750000002,1775.1262895721686,46.30316768360725,740.3879020362721,1.970239166719802,1.970239166719802,0.12998674,1777.3727758726468 
 01/15  08:00:00,-3.0,20.999233329272013,20.999233329272013,20.999233329272013,20.999233329272013,49.57,444.3462008117897,0.028689468750000002,444.3462008117897,0.028689468750000002,444.3462008117897,0.028689468750000002,444.3462008117897,0.028689468750000002,1775.0538264092759,46.30330105958462,740.3576783561518,1.9702392835562221,1.9702392835562221,0.12998674,1777.3848032471587 
 01/15  09:00:00,-3.0,20.99903992509695,20.99903992509695,20.99903992509695,20.99903992509695,49.57,444.1842113061948,0.028574250000000002,444.1842113061948,0.028574250000000002,444.1842113061948,0.028574250000000002,444.1842113061948,0.028574250000000002,1774.5686282302922,46.30419412973424,740.1553069170493,1.9702400658779775,1.9702400658779775,0.12998674,1776.7368452247792 
 01/15  10:00:00,-3.0,20.99948167929301,20.99948167929301,20.99948167929301,20.99948167929301,49.57,444.33950029149537,0.028689468750000002,444.33950029149537,0.028689468750000002,444.33950029149537,0.028689468750000002,444.33950029149537,0.028689468750000002,1775.1103242873999,46.303197067795416,740.3812430713497,1.9702391924601494,1.9702391924601494,0.12998674,1777.3580011659815 
