Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Z1:Zone Operative Temperature [C](Hourly),Z2:Zone Operative Temperature [C](Hourly),Z3:Zone Operative Temperature [C](Hourly),Z4:Zone Operative Temperature [C](Hourly),Z1:Zone Air Temperature [C](Hourly),Z2:Zone Air Temperature [C](Hourly),Z3:Zone Air Temperature [C](Hourly),Z4:Zone Air Temperature [C](Hourly),HOT WATER LOOP:Plant Supply Side Outlet Temperature [C](Hourly),Z1 RADIATOR:Baseboard Total Heating Rate [W](Hourly),Z1 RADIATOR:Baseboard Hot Water Mass Flow Rate [kg/s](Hourly),Z2 RADIATOR:Baseboard Total Heating Rate [W](Hourly),Z2 RADIATOR:Baseboard Hot Water Mass Flow Rate [kg/s](Hourly),Z3 RADIATOR:Baseboard Total Heating Rate [W](Hourly),Z3 RADIATOR:Baseboard Hot Water Mass Flow Rate [kg/s](Hourly),Z4 RADIATOR:Baseboard Total Heating Rate [W](Hourly),Z4 RADIATOR:Baseboard Hot Water Mass Flow Rate [kg/s](Hourly),HEAT PUMP:Heat Pump Load Side Heat Transfer Rate [W](Hourly),HEAT PUMP:Heat Pump Load Side Inlet Temperature [C](Hourly),HEAT PUMP:Heat Pump Electricity Rate [W](Hourly),SUPPLY PUMP:Pump Electricity Rate [W](Hourly),SUPPLY PUMP:Pump Fluid Heat Gain Rate [W](Hourly),SUPPLY PUMP:Pump Mass Flow Rate [kg/s](Hourly),Baseboard Total Heating Rate All Zones:PythonPlugin:OutputVariable [W](Hourly) 
 01/15  12:00:00,-3.0,18.924638352058164,17.999662288799975,17.999662288802266,18.92463835205816,20.99842045613171,19.573269696020535,19.573269696022617,20.998420456131683,54.000664579412074,514.5138078831966,0.029496,407.9108802953018,0.005314464843750001,407.9108802952784,0.005314464843750001,514.513807883198,0.029496,1842.3341117891869,50.610944852848746,842.8577638269221,1.9740444077376136,1.9740444077376136,0.12998674,1844.8493763569745 
 01/15  13:00:00,-3.0,18.92471315525573,17.999486262398413,17.99948626240095,18.924713155255944,20.998500324895883,19.572885669134372,19.57288566913672,20.99850032489604,54.00091535743027,514.5166139505327,0.029496,407.9220070573713,0.005314464843750001,407.9220070573442,0.005314464843750001,514.5166139505311,0.029496,1842.3142344948258,50.61123230399272,842.8528831183197,1.9740446720060911,1.9740446720060911,0.12998674,1844.8772420157793 
 01/15  14:00:00,-3.0,18.924748087196072,17.99946481697009,17.99946481697286,18.924748087196527,20.998550985712782,19.57287662827857,19.572876628281136,20.99855098571317,54.00115447140817,514.5194697243171,0.029496,407.9252609988593,0.005314464843750001,407.9252609988295,0.005314464843750001,514.5194697243114,0.029496,1842.3269666281833,50.61144805636561,842.8627252931144,1.9740448703583278,1.9740448703583278,0.12998674,1844.8894614463175 
 01/15  15:00:00,-3.0,18.924780074290272,17.999452966070667,17.999452966073562,18.924780074291036,20.99859708169364,19.572870871123556,19.57287087112626,20.998597081694292,54.00138540331291,514.5223407838862,0.029496,407.9282496498698,0.005314464843750001,407.928249649838,0.005314464843750001,514.5223407838774,0.029496,1842.3384516400188,50.61165793109498,842.871859498435,1.974045063306981,1.974045063306981,0.12998674,1844.9011808674713 
 01/15  16:00:00,-3.0,18.9248131495455,17.99945669614895,17.999456696151732,18.924813149546765,20.998642700939797,19.572882403545332,19.572882403547954,20.998642700940906,54.001608961156094,514.5251242077969,0.029496,407.9308234543032,0.005314464843750001,407.93082345427183,0.005314464843750001,514.5251242077816,0.029496,1842.3488750199465,50.611862372131654,842.8803841619336,1.9740452512601965,1.9740452512601965,0.12998674,1844.9118953241536 
 01/15  17:00:00,-3.0,18.92484871387422,17.99947109247818,17.999471092480753,18.924848713875775,20.998689599479857,19.572904815608744,19.57290481561118,20.99868959948126,54.001825195550126,514.5277782012349,0.029496,407.93315537328414,0.005314464843750001,407.9331553732546,0.005314464843750001,514.5277782012137,0.029496,1842.35854557579,50.61206088389703,842.8884414066576,1.9740454337623605,1.9740454337623605,0.12998674,1844.9218671489873 
 01/15  18:00:00,-3.0,18.92488701689542,17.99949308646974,17.999493086472125,18.924887016896818,20.998738229641525,19.5729343849553,19.572934384957563,20.998738229642825,54.002033891396295,514.5302883289406,0.029496,407.93530380271045,0.005314464843750001,407.93530380268334,0.005314464843750001,514.5302883289191,0.029496,1842.3675550515768,50.61225306433671,842.8960695859371,1.9740456104438402,1.9740456104438402,0.12998674,1844.9311842632535 
 01/15  19:00:00,-3.0,18.9249278955724,17.999520844391416,17.999520844393857,18.924927895573422,20.998788540561364,19.5729691358807,19.572969135882985,20.998788540562337,54.00223477206019,514.5326501356285,0.029496,407.9372938514866,0.005314464843750001,407.9372938514601,0.005314464843750001,514.532650135612,0.029496,1842.3759296663375,50.61243858833396,842.9032760418286,1.9740457810057361,1.9740457810057361,0.12998674,1844.9398879741873 
 01/15  20:00:00,-3.0,18.924971035893282,17.99955310992763,17.999553109930602,18.924971035893982,20.99884028839628,19.57300779472045,19.57300779472319,20.998840288396945,54.002427573439334,514.5348626952726,0.029496,407.939138695586,0.005314464843750001,407.93913869555513,0.005314464843750001,514.534862695261,0.029496,1842.3837087155298,50.612617133731774,842.9100743099011,1.9740459451518688,1.9740459451518688,0.12998674,1844.9480027816749 
 01/15  21:00:00,-3.0,18.925016075636975,17.999588946097155,17.999588946100396,18.925016075637494,20.99889316340775,19.573049439592555,19.573049439595593,20.99889316340824,54.00261207179541,514.536927133292,0.029496,407.94084735142144,0.005314464843750001,407.94084735138557,0.005314464843750001,514.5369271332836,0.029496,1842.3909138042945,50.61278843708945,842.9164705108179,1.9740461026400409,1.9740461026400409,0.12998674,1844.9555489693826 
 01/15  22:00:00,-3.0,18.925062645877894,17.99962761040628,17.99962761040887,18.925062645878114,20.998946840161167,19.573093350374208,19.57309335037673,20.998946840161402,54.00278809331034,514.5388457553255,0.029496,407.9424267686126,0.005314464843750001,407.9424267685802,0.005314464843750001,514.5388457553204,0.029496,1842.3975569956558,50.61295228593458,842.9224672386558,1.9740462532749108,1.9740462532749108,0.12998674,1844.9625450478386 
 01/15  23:00:00,-3.0,18.92511039023782,17.999668491646283,17.999668491647796,18.925110390237684,20.999001000915882,19.5731389401425,19.573138940144045,20.999001000915786,54.002955516117055,514.540621620133,0.029496,407.9438827665366,0.005314464843750001,407.9438827665152,0.005314464843750001,514.5406216201341,0.029496,1842.4036670433295,50.61310852116996,842.9280755968729,1.9740463969102109,1.9740463969102109,0.12998674,1844.969008773319 
 01/15  24:00:00,-3.0,18.925158973646106,17.999711073681326,17.999711073681866,18.925158973646127,20.999055346476563,19.573185717826135,19.57318571782675,20.999055346476553,54.0031142688248,514.5422582645704,0.029496,407.9452203973402,0.005314464843750001,407.94522039733033,0.005314464843750001,514.5422582645715,0.029496,1842.4092601071477,50.61325703425614,842.9333017755037,1.9740465334461499,1.9740465334461499,0.12998674,1844.9749573238123 
