Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Z1:Zone Air Temperature [C](Hourly),Z2:Zone Air Temperature [C](Hourly),Z3:Zone Air Temperature [C](Hourly),Z4:Zone Air Temperature [C](Hourly),Z5:Zone Air Temperature [C](Hourly),Z6:Zone Air Temperature [C](Hourly),Z7:Zone Air Temperature [C](Hourly),Z8:Zone Air Temperature [C](Hourly),HOT WATER LOOP:Plant Supply Side Outlet Temperature [C](Hourly),Z1 RADIATOR:Baseboard Total Heating Rate [W](Hourly),Z1 RADIATOR:Baseboard Hot Water Mass Flow Rate [kg/s](Hourly),Z2 RADIATOR:Baseboard Total Heating Rate [W](Hourly),Z2 RADIATOR:Baseboard Hot Water Mass Flow Rate [kg/s](Hourly),Z3 RADIATOR:Baseboard Total Heating Rate [W](Hourly),Z3 RADIATOR:Baseboard Hot Water Mass Flow Rate [kg/s](Hourly),Z4 RADIATOR:Baseboard Total Heating Rate [W](Hourly),Z4 RADIATOR:Baseboard Hot Water Mass Flow Rate [kg/s](Hourly),Z5 RADIATOR:Baseboard Total Heating Rate [W](Hourly),Z5 RADIATOR:Baseboard Hot Water Mass Flow Rate [kg/s](Hourly),Z6 RADIATOR:Baseboard Total Heating Rate [W](Hourly),Z6 RADIATOR:Baseboard Hot Water Mass Flow Rate [kg/s](Hourly),Z7 RADIATOR:Baseboard Total Heating Rate [W](Hourly),Z7 RADIATOR:Baseboard Hot Water Mass Flow Rate [kg/s](Hourly),Z8 RADIATOR:Baseboard Total Heating Rate [W](Hourly),Z8 RADIATOR:Baseboard Hot Water Mass Flow Rate [kg/s](Hourly),HEAT PUMP:Heat Pump Load Side Heat Transfer Rate [W](Hourly),HEAT PUMP:Heat Pump Load Side Inlet Temperature [C](Hourly),HEAT PUMP:Heat Pump Load Side Outlet Temperature [C](Hourly),HEAT PUMP:Heat Pump Electricity Rate [W](Hourly),SUPPLY PUMP:Pump Electricity Rate [W](Hourly),SUPPLY PUMP:Pump Fluid Heat Gain Rate [W](Hourly),SUPPLY PUMP:Pump Mass Flow Rate [kg/s](Hourly),Baseboard Total Heating Rate All Zones:PythonPlugin:OutputVariable [W](Hourly) 
 01/15  11:00:00,-3.0,20.55134348156164,20.55134348156164,17.999916984662573,17.999916984662573,21.000553883940928,21.000553883940928,17.999645097561974,17.999645097561974,46.032,545.3997237691365,0.029496,545.3997237691365,0.029496,391.87826823173503,0.0047059658203125,391.87826823173503,0.0047059658203125,251.00801767115632,0.0026896376953125,251.00801767115632,0.0026896376953125,113.10359584963541,0.0009667573242187502,113.10359584963541,0.0009667573242187502,2600.723611889644,41.24549114324853,46.032,1000.8271849807536,1.9661163194771316,1.9661163194771316,0.12998674,1874.555984001743 
 01/15  12:00:00,-3.0,20.551349003275536,20.551349003275536,17.999609744810726,17.999609744810726,21.00065983328836,21.00065983328836,18.00001516593582,18.00001516593582,46.032,545.3997422522722,0.029496,545.3997422522722,0.029496,391.88402983589293,0.0047059658203125,391.88402983589293,0.0047059658203125,251.00614496909574,0.0026896376953125,251.00614496909574,0.0026896376953125,113.15511511844036,0.0009672073974609377,113.15511511844036,0.0009672073974609377,2600.7573954961813,41.24542896611784,46.032,1000.8401858054758,1.9661162701691208,1.9661162701691208,0.12998674,1874.5675441763303 
 01/15  13:00:00,-3.0,20.55134341642191,20.55134341642191,17.999916910227228,17.999916910227228,20.999938450408205,20.999938450408205,17.999782383345103,17.999782383345103,46.032,545.3997251881078,0.029496,545.3997251881078,0.029496,391.87826929167454,0.0047059658203125,391.87826929167454,0.0047059658203125,250.88917436401033,0.0026878374023437505,250.88917436401033,0.0026878374023437505,113.10248182851592,0.0009667573242187502,113.10248182851592,0.0009667573242187502,2600.5141190821237,41.24587670485686,46.032,1000.746566611364,1.966116625239059,1.966116625239059,0.12998674,1874.5559889595647 
 01/15  14:00:00,-3.0,20.55134894254815,20.55134894254815,17.999609675325885,17.999609675325885,21.000582830953157,21.000582830953157,17.99961701474692,17.99961701474692,46.032,545.3997435750897,0.029496,545.3997435750897,0.029496,391.88403082343245,0.0047059658203125,391.88403082343245,0.0047059658203125,251.00687731382044,0.0026896376953125,251.00687731382044,0.0026896376953125,113.10370557991479,0.0009667573242187502,113.10370557991479,0.0009667573242187502,2600.655984407341,41.24561560843257,46.032,1000.8011601381171,1.9661164181813224,1.9661164181813224,0.12998674,1874.5675487970443 
 01/15  15:00:00,-3.0,20.551343359808655,20.551343359808655,17.999916845486982,17.999916845486982,21.000685872399707,21.000685872399707,18.00000335043287,18.00000335043287,46.032,545.3997264213313,0.029496,545.3997264213313,0.029496,391.87827021356634,0.0047059658203125,391.87827021356634,0.0047059658203125,251.0058185417779,0.0026896376953125,251.0058185417779,0.0026896376953125,113.15517324286245,0.0009672073974609377,113.15517324286245,0.0009672073974609377,2600.8220033706625,41.24531005837924,46.032,1000.8650486232123,1.9661161758732955,1.9661161758732955,0.12998674,1874.5559932697954 
 01/15  16:00:00,-3.0,20.55134888976808,20.55134888976808,17.999609614892933,17.999609614892933,21.0001643148129,21.0001643148129,17.999770517232857,17.999770517232857,46.032,545.3997447247855,0.029496,545.3997447247855,0.029496,391.88403168232844,0.0047059658203125,391.88403168232844,0.0047059658203125,251.01315949221961,0.0026896376953125,251.01315949221961,0.0026896376953125,113.10253272092777,0.0009667573242187502,113.10253272092777,0.0009667573242187502,2600.6339948898953,41.24565607909987,46.032,1000.7926979906042,1.9661164502760922,1.9661164502760922,0.12998674,1874.5675528142278 
 01/15  17:00:00,-3.0,20.55134331060372,20.55134331060372,17.99991678918157,17.99991678918157,21.000602694646574,21.000602694646574,17.99960927311345,17.99960927311345,46.032,545.3997274931754,0.029496,545.3997274931754,0.029496,391.87827101535083,0.0047059658203125,391.87827101535083,0.0047059658203125,251.00664911129428,0.0026896376953125,251.00664911129428,0.0026896376953125,113.1037487990875,0.0009667573242187502,113.1037487990875,0.0009667573242187502,2600.720546497104,41.24549678495859,46.032,1000.8260053366837,1.966116323951162,1.966116323951162,0.12998674,1874.555997017052 
 01/15  18:00:00,-3.0,20.551348843894242,20.551348843894242,17.999609562334555,17.999609562334555,21.000108978271612,21.000108978271612,18.000000796629013,18.000000796629013,46.032,545.3997457240398,0.029496,545.3997457240398,0.029496,391.8840324293115,0.0047059658203125,391.8840324293115,0.0047059658203125,250.8847930047465,0.0026878374023437505,250.8847930047465,0.0026878374023437505,113.15518870893835,0.0009672073974609377,113.15518870893835,0.0009672073974609377,2600.545806756386,41.24581838519043,46.032,1000.7587608659495,1.966116578988994,1.966116578988994,0.12998674,1874.567556306703 
 01/15  19:00:00,-3.0,20.55134326783576,20.55134326783576,17.999916740214054,17.999916740214054,21.000437816435586,21.000437816435586,17.999758713467205,17.999758713467205,46.032,545.3997284247911,0.029496,545.3997284247911,0.029496,391.8782717126486,0.0047059658203125,391.8782717126486,0.0047059658203125,251.01091151474583,0.0026896376953125,251.01091151474583,0.0026896376953125,113.10256198671884,0.0009667573242187502,113.10256198671884,0.0009667573242187502,2600.7270338967874,41.245484845206164,46.032,1000.8285018595487,1.9661163144837073,1.9661163144837073,0.12998674,1874.5560002748794 
 01/15  20:00:00,-3.0,20.551348804019707,20.551348804019707,17.999609516626805,17.999609516626805,21.000632431212754,21.000632431212754,17.999605578194828,17.999605578194828,46.032,545.3997465926036,0.029496,545.3997465926036,0.029496,391.8840330789338,0.0047059658203125,391.8840330789338,0.0047059658203125,251.00645387673956,0.0026896376953125,251.00645387673956,0.0026896376953125,113.10376815100717,0.0009667573242187502,113.10376815100717,0.0009667573242187502,2600.6550557563633,41.2456173175708,46.032,1000.8008027686758,1.9661164195367156,1.9661164195367156,0.12998674,1874.567559343075 
 01/15  21:00:00,-3.0,20.551343230659725,20.551343230659725,17.99991669762995,17.99991669762995,21.000240699220647,21.000240699220647,18.00011003315837,18.00011003315837,46.032,545.3997292345925,0.029496,545.3997292345925,0.029496,391.87827231904953,0.0047059658203125,391.87827231904953,0.0047059658203125,251.01137434823488,0.0026896376953125,251.01137434823488,0.0026896376953125,113.15432001122153,0.0009672073974609377,113.15432001122153,0.0009672073974609377,2600.7988819557095,41.245352612250386,46.032,1000.8561508916214,1.9661162096184708,1.9661162096184708,0.12998674,1874.556003107284 
 01/15  22:00:00,-3.0,20.551348769358185,20.551348769358185,17.999609476878025,17.999609476878025,21.000553433276973,21.000553433276973,17.999698363337057,17.999698363337057,46.032,545.399747347612,0.029496,545.399747347612,0.029496,391.8840336438654,0.0047059658203125,391.8840336438654,0.0047059658203125,251.0080568178147,0.0026896376953125,251.0080568178147,0.0026896376953125,113.10322518450106,0.0009667573242187502,113.10322518450106,0.0009667573242187502,2600.6576922325767,41.24561246526096,46.032,1000.8018173544069,1.9661164156891087,1.9661164156891087,0.12998674,1874.5675619829549 
 01/15  23:00:00,-3.0,20.551343198343233,20.551343198343233,17.999916660597705,17.999916660597705,21.000070886475076,21.000070886475076,17.999587819865738,17.999587819865738,46.032,545.3997299385346,0.029496,545.3997299385346,0.029496,391.8782728463915,0.0047059658203125,391.8782728463915,0.0047059658203125,250.8852987899128,0.0026878374023437505,250.8852987899128,0.0026878374023437505,113.10385232694345,0.0009667573242187502,113.10385232694345,0.0009667573242187502,2600.509050541247,41.24588603326673,46.032,1000.7446161028689,1.9661166326359767,1.9661166326359767,0.12998674,1874.5560055698522 
 01/15  24:00:00,-3.0,20.55134873922669,20.55134873922669,17.9996094423117,17.9996094423117,21.00039683397368,21.00039683397368,18.000077316399597,18.000077316399597,46.032,545.3997480039416,0.029496,545.3997480039416,0.029496,391.88403413514277,0.0047059658203125,391.88403413514277,0.0047059658203125,251.01128756279977,0.0026896376953125,251.01128756279977,0.0026896376953125,113.15440792851058,0.0009672073974609377,113.15440792851058,0.0009672073974609377,2600.7667423438884,41.24541176368652,46.032,1000.843782719518,1.966116256526901,1.966116256526901,0.12998674,1874.5675642781687 
