Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Z1:Zone Operative Temperature [C](Hourly),Z2:Zone Operative Temperature [C](Hourly),Z3:Zone Operative Temperature [C](Hourly),Z4:Zone Operative Temperature [C](Hourly),Z1:Zone Air Temperature [C](Hourly),Z2:Zone Air Temperature [C](Hourly),Z3:Zone Air Temperature [C](Hourly),Z4:Zone Air Temperature [C](Hourly),HOT WATER LOOP:Plant Supply Side Outlet Temperature [C](Hourly),Z1 RADIATOR:Baseboard Total Heating Rate [W](Hourly),Z1 RADIATOR:Baseboard Hot Water Mass Flow Rate [kg/s](Hourly),Z2 RADIATOR:Baseboard Total Heating Rate [W](Hourly),Z2 RADIATOR:Baseboard Hot Water Mass Flow Rate [kg/s](Hourly),Z3 RADIATOR:Baseboard Total Heating Rate [W](Hourly),Z3 RADIATOR:Baseboard Hot Water Mass Flow Rate [kg/s](Hourly),Z4 RADIATOR:Baseboard Total Heating Rate [W](Hourly),Z4 RADIATOR:Baseboard Hot Water Mass Flow Rate [kg/s](Hourly),HEAT PUMP:Heat Pump Load Side Heat Transfer Rate [W](Hourly),HEAT PUMP:Heat Pump Load Side Inlet Temperature [C](Hourly),HEAT PUMP:Heat Pump Electricity Rate [W](Hourly),SUPPLY PUMP:Pump Electricity Rate [W](Hourly),SUPPLY PUMP:Pump Fluid Heat Gain Rate [W](Hourly),SUPPLY PUMP:Pump Mass Flow Rate [kg/s](Hourly),Baseboard Total Heating Rate All Zones:PythonPlugin:OutputVariable [W](Hourly) 
 01/15  11:00:00,-3.0,19.13153913392415,19.13153913392415,18.000039806877908,18.000039806877908,20.098039733434884,20.098039733434884,18.64107774760066,18.64107774760066,50.03,466.63222960370905,0.029496,466.63222960370905,0.029496,376.6787820577799,0.0055449023437500015,376.6787820577799,0.0055449023437500015,1684.3987271008152,46.930230059306396,709.6121121003662,1.9707886216855424,1.9707886216855424,0.12998674,1686.6220233229778 
 01/15  12:00:00,-3.0,19.131539119850057,19.131539119850057,18.000039792016274,18.000039792016274,20.098039720480386,20.098039720480386,18.64107773370586,18.64107773370586,50.03,466.6322298091952,0.029496,466.6322298091952,0.029496,376.67878222743565,0.0055449023437500015,376.67878222743565,0.0055449023437500015,1684.3987278526674,46.93023005792278,709.6121124171102,1.9707886216843293,1.9707886216843293,0.12998674,1686.6220240732619 
 01/15  13:00:00,-3.0,19.131539106718066,19.131539106718066,18.000039778147784,18.000039778147784,20.09803970839308,20.09803970839308,18.641077720739567,18.641077720739567,50.03,466.6322300009263,0.029496,466.6322300009263,0.029496,376.67878238575406,0.0055449023437500015,376.67878238575406,0.0055449023437500015,1684.3987285542282,46.93023005663171,709.6121127126673,1.970788621683198,1.970788621683198,0.12998674,1686.6220247733606 
 01/15  14:00:00,-3.0,19.131539094465236,19.131539094465236,18.000039765205777,18.000039765205777,20.09803969711502,20.09803969711502,18.641077708639507,18.641077708639507,50.03,466.63223017982125,0.029496,466.63223017982125,0.029496,376.6787825334949,0.0055449023437500015,376.6787825334949,0.0055449023437500015,1684.3987292088636,46.930230055426996,709.6121129884556,1.970788621682142,1.970788621682142,0.12998674,1686.6220254266323 
 01/15  15:00:00,-3.0,19.13153908303253,19.13153908303253,18.000039753128526,18.000039753128526,20.098039686591886,20.098039686591886,18.641077697347892,18.641077697347892,50.03,466.6322303467402,0.029496,466.6322303467402,0.029496,376.6787826713655,0.0055449023437500015,376.6787826713655,0.0055449023437500015,1684.398729819715,46.930230054302854,709.6121132457981,1.9707886216811565,1.9707886216811565,0.12998674,1686.6220260362115 
 01/15  16:00:00,-3.0,19.131539072364912,19.131539072364912,18.00003974185851,18.00003974185851,20.098039676773006,20.098039676773006,18.641077686810956,18.641077686810956,50.03,466.63223050248837,0.029496,466.63223050248837,0.029496,376.6787828000222,0.0055449023437500015,376.6787828000222,0.0055449023437500015,1684.3987303897134,46.930230053253894,709.6121134859299,1.9707886216802373,1.9707886216802373,0.12998674,1686.6220266050211 
 01/15  17:00:00,-3.0,19.131539062411253,19.131539062411253,18.000039731341698,18.000039731341698,20.09803966761129,20.09803966761129,18.641077676978213,18.641077676978213,50.03,466.63223064781255,0.029496,466.63223064781255,0.029496,376.67878292008,0.0055449023437500015,376.67878292008,0.0055449023437500015,1684.3987309215856,46.93023005227511,709.6121137099999,1.9707886216793795,1.9707886216793795,0.12998674,1686.6220271357852 
 01/15  18:00:00,-3.0,19.13153905312376,19.13153905312376,18.00003972152779,18.00003972152779,20.098039659062753,20.098039659062753,18.641077667802634,18.641077667802634,50.03,466.63223078341036,0.029496,466.63223078341036,0.029496,376.67878303211467,0.0055449023437500015,376.67878303211467,0.0055449023437500015,1684.3987314178873,46.93023005136176,709.6121139190844,1.970788621678579,1.970788621678579,0.12998674,1686.62202763105 
 01/15  19:00:00,-3.0,19.131539044457767,19.131539044457767,18.000039712370096,18.000039712370096,20.09803965108629,20.09803965108629,18.641077659240537,18.641077659240537,50.03,466.6322309099332,0.029496,466.6322309099332,0.029496,376.67878313665886,0.0055449023437500015,376.67878313665886,0.0055449023437500015,1684.3987318809839,46.930230050509536,709.6121141141799,1.9707886216778319,1.9707886216778319,0.12998674,1686.6220280931843 
 01/15  20:00:00,-3.0,19.13153903637155,19.13153903637155,18.00003970382476,18.00003970382476,20.098039643643496,20.098039643643496,18.641077651250953,18.641077651250953,50.03,466.6322310279911,0.029496,466.6322310279911,0.029496,376.67878323421303,0.0055449023437500015,376.67878323421303,0.0055449023437500015,1684.3987323131119,46.9302300497143,709.6121142962292,1.970788621677135,1.970788621677135,0.12998674,1686.622028524408 
 01/15  21:00:00,-3.0,19.131539028826428,19.131539028826428,18.000039695850848,18.000039695850848,20.09803963669873,20.09803963669873,18.641077643795626,18.641077643795626,50.03,466.63223113814945,0.029496,466.63223113814945,0.029496,376.67878332524367,0.0055449023437500015,376.67878332524367,0.0055449023437500015,1684.3987327163284,46.93023004897226,709.6121144660982,1.9707886216764847,1.9707886216764847,0.12998674,1686.6220289267862 
 01/15  22:00:00,-3.0,19.13153902178648,19.13153902178648,18.000039688410126,18.000039688410126,20.098039630218917,20.098039630218917,18.641077636838798,18.641077636838798,50.03,466.6322312409339,0.029496,466.6322312409339,0.029496,376.67878341018763,0.0055449023437500015,376.67878341018763,0.0055449023437500015,1684.3987330925725,46.930230048279874,709.6121146246043,1.9707886216758776,1.9707886216758776,0.12998674,1686.622029302243 
 01/15  23:00:00,-3.0,19.13153901521762,19.13153901521762,18.000039681467054,18.000039681467054,20.098039624172753,20.098039624172753,18.64107763034724,18.64107763034724,50.03,466.63223133683783,0.029496,466.63223133683783,0.029496,376.67878348945067,0.0055449023437500015,376.67878348945067,0.0055449023437500015,1684.3987334436317,46.93023004763383,709.6121147725003,1.9707886216753114,1.9707886216753114,0.12998674,1686.622029652577 
 01/15  24:00:00,-3.0,19.131539009088172,19.131539009088172,18.000039674988194,18.000039674988194,20.098039618531057,20.098039618531057,18.64107762428972,18.64107762428972,50.03,466.6322314263265,0.029496,466.6322314263265,0.029496,376.67878356341373,0.0055449023437500015,376.67878356341373,0.0055449023437500015,1684.3987337712208,46.930230047030975,709.6121149105086,1.970788621674783,1.970788621674783,0.12998674,1686.6220299794804 
