Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Z1:Zone Air Temperature [C](Hourly),Z2:Zone Air Temperature [C](Hourly),Z3:Zone Air Temperature [C](Hourly),Z4:Zone Air Temperature [C](Hourly),Z5:Zone Air Temperature [C](Hourly),Z6:Zone Air Temperature [C](Hourly),Z7:Zone Air Temperature [C](Hourly),Z8:Zone Air Temperature [C](Hourly),HOT WATER LOOP:Plant Supply Side Outlet Temperature [C](Hourly),Z1 RADIATOR:Baseboard Total Heating Rate [W](Hourly),Z1 RADIATOR:Baseboard Hot Water Mass Flow Rate [kg/s](Hourly),Z2 RADIATOR:Baseboard Total Heating Rate [W](Hourly),Z2 RADIATOR:Baseboard Hot Water Mass Flow Rate [kg/s](Hourly),Z3 RADIATOR:Baseboard Total Heating Rate [W](Hourly),Z3 RADIATOR:Baseboard Hot Water Mass Flow Rate [kg/s](Hourly),Z4 RADIATOR:Baseboard Total Heating Rate [W](Hourly),Z4 RADIATOR:Baseboard Hot Water Mass Flow Rate [kg/s](Hourly),Z5 RADIATOR:Baseboard Total Heating Rate [W](Hourly),Z5 RADIATOR:Baseboard Hot Water Mass Flow Rate [kg/s](Hourly),Z6 RADIATOR:Baseboard Total Heating Rate [W](Hourly),Z6 RADIATOR:Baseboard Hot Water Mass Flow Rate [kg/s](Hourly),Z7 RADIATOR:Baseboard Total Heating Rate [W](Hourly),Z7 RADIATOR:Baseboard Hot Water Mass Flow Rate [kg/s](Hourly),Z8 RADIATOR:Baseboard Total Heating Rate [W](Hourly),Z8 RADIATOR:Baseboard Hot Water Mass Flow Rate [kg/s](Hourly),HEAT PUMP:Heat Pump Load Side Heat Transfer Rate [W](Hourly),HEAT PUMP:Heat Pump Load Side Inlet Temperature [C](Hourly),HEAT PUMP:Heat Pump Load Side Outlet Temperature [C](Hourly),HEAT PUMP:Heat Pump Electricity Rate [W](Hourly),SUPPLY PUMP:Pump Electricity Rate [W](Hourly),SUPPLY PUMP:Pump Fluid Heat Gain Rate [W](Hourly),SUPPLY PUMP:Pump Mass Flow Rate [kg/s](Hourly),Baseboard Total Heating Rate All Zones:PythonPlugin:OutputVariable [W](Hourly) 
 01/15  11:00:00,-3.0,20.0995321356195,18.00043237687662,18.00043237687662,20.0995321356195,17.99997301540335,21.001247657835783,21.001247657835783,17.99997301540335,46.032,555.070708095612,0.029496,374.3922670630551,0.0042882978515625,374.3922670630551,0.0042882978515625,555.070708095612,0.029496,91.84035537805181,0.0007840275878906249,272.2601033599946,0.0030244921875,272.2601033599946,0.0030244921875,91.84035537805181,0.0007840275878906249,2585.045835842528,41.274345348886,46.032,994.7939623821428,1.9661392019139803,1.9661392019139803,0.12998674,1858.9259503173341 
 01/15  12:00:00,-3.0,20.099526956039206,18.000697194195574,18.000697194195574,20.099526956039206,18.000011601881052,21.001304577345273,21.001304577345273,18.000011601881052,46.032,555.070623064988,0.029496,374.3891471658942,0.0042882978515625,374.3891471658942,0.0042882978515625,555.070623064988,0.029496,91.86704358263671,0.0007842526245117186,272.2594386629797,0.0030244921875,272.2594386629797,0.0030244921875,91.86704358263671,0.0007842526245117186,2585.121685642429,41.27420575091513,46.032,994.8231513899132,1.9661390912066667,1.9661390912066667,0.12998674,1858.9195404617644 
 01/15  13:00:00,-3.0,20.099530845657682,18.000930570333733,18.000930570333733,20.099530845657682,18.000020800678907,21.000378496260087,21.000378496260087,18.000020800678907,46.032,555.0705292619248,0.029496,374.557241900661,0.0042918984375,374.557241900661,0.0042918984375,555.0705292619248,0.029496,91.86708170682422,0.0007842526245117186,272.15662203752305,0.00302269189453125,272.15662203752305,0.00302269189453125,91.86708170682422,0.0007842526245117186,2585.1664231313393,41.27412341368179,46.032,994.8403675580921,1.966139025909146,1.966139025909146,0.12998674,1859.2555423251715 
 01/15  14:00:00,-3.0,20.09953515190794,18.00037854747567,18.00037854747567,20.09953515190794,18.000003991677247,21.000900215331708,21.000900215331708,18.000003991677247,46.032,555.0704734535337,0.029496,374.3965423963184,0.0042882978515625,374.3965423963184,0.0042882978515625,555.0704734535337,0.029496,91.89361314376185,0.0007844776611328125,272.26743909860977,0.0030244921875,272.26743909860977,0.0030244921875,91.89361314376185,0.0007844776611328125,2585.1496776956783,41.274154232864475,46.032,994.833923471855,1.966139050350301,1.966139050350301,0.12998674,1858.9340316997043 
 01/15  15:00:00,-3.0,20.09953768911138,18.000376913346162,18.000376913346162,20.09953768911138,18.000127266415422,21.001115064347932,21.001115064347932,18.000127266415422,46.032,555.0705036202326,0.029496,374.3957345669501,0.0042882978515625,374.3957345669501,0.0042882978515625,555.0705036202326,0.029496,91.8934428206459,0.0007844776611328125,272.2618221171613,0.0030244921875,272.2618221171613,0.0030244921875,91.8934428206459,0.0007844776611328125,2585.148404948734,41.27415657529505,46.032,994.8334336851912,1.9661390522081774,1.9661390522081774,0.12998674,1858.9324763743653 
 01/15  16:00:00,-3.0,20.099536215001237,18.000437283377426,18.000437283377426,20.099536215001237,17.999969704257836,21.00122540289908,21.00122540289908,17.999969704257836,46.032,555.0706192025335,0.029496,374.39220024675024,0.0042882978515625,374.39220024675024,0.0042882978515625,555.0706192025335,0.029496,91.84035993213492,0.0007840275878906249,272.2603847996623,0.0030244921875,272.2603847996623,0.0030244921875,91.84035993213492,0.0007840275878906249,2585.0461063192456,41.27434485108639,46.032,994.7940664687325,1.9661392015192027,1.9661392015192027,0.12998674,1858.9256388985677 
 01/15  17:00:00,-3.0,20.09952141569299,18.000228526814254,18.000228526814254,20.09952141569299,18.000004131509364,21.001291237747203,21.001291237747203,18.000004131509364,46.032,555.0705402958392,0.029496,374.401458925727,0.0042882978515625,374.401458925727,0.0042882978515625,555.0705402958392,0.029496,91.86706595492856,0.0007842526245117186,272.2595994348788,0.0030244921875,272.2595994348788,0.0030244921875,91.86706595492856,0.0007842526245117186,2585.104089027729,41.2742381366526,46.032,994.8163797474845,1.9661391168898954,1.9661391168898954,0.12998674,1858.9439984431324 
 01/15  18:00:00,-3.0,20.099507192607874,18.00068636434029,18.00068636434029,20.099507192607874,18.000012238200863,21.00079873542314,21.00079873542314,18.000012238200863,46.032,555.0711951503995,0.029496,374.3863372081224,0.0042882978515625,374.3863372081224,0.0042882978515625,555.0711951503995,0.029496,91.86710938698862,0.0007842526245117186,272.15093924337674,0.00302269189453125,272.15093924337674,0.00302269189453125,91.86710938698862,0.0007842526245117186,2584.9274001142708,41.27456332424473,46.032,994.7483851835619,1.9661393747792029,1.9661393747792029,0.12998674,1858.9150647170436 
 01/15  19:00:00,-3.0,20.09951508082645,18.000915523565457,18.000915523565457,20.09951508082645,17.99995911683944,21.00055463459697,21.00055463459697,17.99995911683944,46.032,555.0708779396732,0.029496,374.55737177161046,0.0042918984375,374.55737177161046,0.0042918984375,555.0708779396732,0.029496,91.86717935539562,0.0007842526245117186,272.2723282951051,0.0030244921875,272.2723282951051,0.0030244921875,91.86717935539562,0.0007842526245117186,2585.372459213273,41.273744214013476,46.032,994.9196556881122,1.9661387251865359,1.9661387251865359,0.12998674,1859.2564994225672 
 01/15  20:00:00,-3.0,20.0995210988252,18.000361179976235,18.000361179976235,20.0995210988252,17.999961921552977,21.00106394720514,21.00106394720514,17.999961921552977,46.032,555.0707811621625,0.029496,374.3967756784656,0.0042882978515625,374.3967756784656,0.0042882978515625,555.0707811621625,0.029496,91.89384008074964,0.0007844776611328125,272.26229537903134,0.0030244921875,272.26229537903134,0.0030244921875,91.89384008074964,0.0007844776611328125,2585.139780616252,41.27417244797127,46.032,994.8301148141043,1.9661390647957209,1.9661390647957209,0.12998674,1858.935113681256 
 01/15  21:00:00,-3.0,20.099524800007515,18.00036037627299,18.00036037627299,20.099524800007515,18.00012707234125,21.00119269448504,21.00119269448504,18.00012707234125,46.032,555.0707852321852,0.029496,374.39595993732644,0.0042882978515625,374.39595993732644,0.0042882978515625,555.0707852321852,0.029496,91.89346216862964,0.0007844776611328125,272.26076129255097,0.0030244921875,272.26076129255097,0.0030244921875,91.89346216862964,0.0007844776611328125,2585.1473271883265,41.27415855886213,46.032,994.8330189345004,1.9661390537812369,1.9661390537812369,0.12998674,1858.9334903390236 
 01/15  22:00:00,-3.0,20.099524306773286,18.000422088887458,18.000422088887458,20.099524306773286,18.00000431596249,21.001264319547992,21.001264319547992,18.00000431596249,46.032,555.0708791032699,0.029496,374.39240738041804,0.0042882978515625,374.39240738041804,0.0042882978515625,555.0708791032699,0.029496,91.8670276708037,0.0007842526245117187,272.25990513486323,0.0030244921875,272.25990513486323,0.0030244921875,91.8670276708037,0.0007842526245117187,2585.0858212825724,41.27427175757394,46.032,994.8093498363177,1.9661391435528135,1.9661391435528135,0.12998674,1858.926572967376 
 01/15  23:00:00,-3.0,20.09951972085578,18.000687853979407,18.000687853979407,20.09951972085578,17.999993632519242,21.00131048821199,21.00131048821199,17.999993632519242,46.032,555.0707809743186,0.029496,374.38927513747103,0.0042882978515625,374.38927513747103,0.0042882978515625,555.0707809743186,0.029496,91.86717247450126,0.0007842526245117187,272.25934359946945,0.0030244921875,272.25934359946945,0.0030244921875,91.86717247450126,0.0007842526245117187,2585.122348098675,41.27420453169573,46.032,994.823406320586,1.966139090239557,1.966139090239557,0.12998674,1858.9201122235793 
 01/15  24:00:00,-3.0,20.099524144537515,18.000922048156134,18.000922048156134,20.099524144537515,17.999999524192607,21.000189922041045,21.000189922041045,17.999999524192607,46.032,555.0706754441279,0.029496,374.55735849070965,0.0042918984375,374.55735849070965,0.0042918984375,555.0706754441279,0.029496,91.86711813747715,0.0007842526245117187,272.161286201079,0.00302269189453125,272.161286201079,0.00302269189453125,91.86711813747715,0.0007842526245117187,2585.1766240783036,41.27410463932116,46.032,994.8442931521028,1.9661390110202441,1.9661390110202441,0.12998674,1859.2560678696752 
