Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Z1:Zone Operative Temperature [C](Hourly),Z2:Zone Operative Temperature [C](Hourly),Z3:Zone Operative Temperature [C](Hourly),Z4:Zone Operative Temperature [C](Hourly),Z1:Zone Air Temperature [C](Hourly),Z2:Zone Air Temperature [C](Hourly),Z3:Zone Air Temperature [C](Hourly),Z4:Zone Air Temperature [C](Hourly),HOT WATER LOOP:Plant Supply Side Outlet Temperature [C](Hourly),Z1 RADIATOR:Baseboard Total Heating Rate [W](Hourly),Z1 RADIATOR:Baseboard Hot Water Mass Flow Rate [kg/s](Hourly),Z2 RADIATOR:Baseboard Total Heating Rate [W](Hourly),Z2 RADIATOR:Baseboard Hot Water Mass Flow Rate [kg/s](Hourly),Z3 RADIATOR:Baseboard Total Heating Rate [W](Hourly),Z3 RADIATOR:Baseboard Hot Water Mass Flow Rate [kg/s](Hourly),Z4 RADIATOR:Baseboard Total Heating Rate [W](Hourly),Z4 RADIATOR:Baseboard Hot Water Mass Flow Rate [kg/s](Hourly),HEAT PUMP:Heat Pump Load Side Heat Transfer Rate [W](Hourly),HEAT PUMP:Heat Pump Load Side Inlet Temperature [C](Hourly),HEAT PUMP:Heat Pump Electricity Rate [W](Hourly),SUPPLY PUMP:Pump Electricity Rate [W](Hourly),SUPPLY PUMP:Pump Fluid Heat Gain Rate [W](Hourly),SUPPLY PUMP:Pump Mass Flow Rate [kg/s](Hourly),Baseboard Total Heating Rate All Zones:PythonPlugin:OutputVariable [W](Hourly) 
 01/15  11:00:00,-3.0,19.13723108082025,19.13723108082025,19.13723108081961,19.13723108081961,20.997792494223155,20.997792494223155,20.997792494222598,20.997792494222598,51.36620878868325,473.4433245665796,0.029496,473.4433245665796,0.029496,473.4433245665879,0.029496,473.4433245665879,0.029496,1891.3772285208427,47.885698975355794,819.8558767572752,1.9716264279536395,1.9716264279536395,0.12998674,1893.773298266335 
 01/15  12:00:00,-3.0,19.137722850285236,19.137722850285236,19.137722850284256,19.137722850284256,20.998261890698355,20.998261890698355,20.998261890697503,20.998261890697503,51.366552523414185,473.441286863593,0.029496,473.441286863593,0.029496,473.4412868636049,0.029496,473.4412868636049,0.029496,1891.3663106799456,47.8860628619996,819.8570728672282,1.9716267471646112,1.9716267471646112,0.12998674,1893.7651474543957 
 01/15  13:00:00,-3.0,19.138185275860426,19.138185275860426,19.138185275859094,19.138185275859094,20.99870002217925,20.99870002217925,20.99870002217807,20.99870002217807,51.366821781116954,473.4385738555473,0.029496,473.4385738555473,0.029496,473.43857385556487,0.029496,473.43857385556487,0.029496,1891.3528720672966,47.886356898377656,819.8558916573066,1.9716270051011617,1.9716270051011617,0.12998674,1893.7542954222242 
 01/15  14:00:00,-3.0,19.138618510563486,19.138618510563486,19.138618510562054,19.138618510562054,20.99910732716079,20.99910732716079,20.999107327159493,20.999107327159493,51.36702155571936,473.43525699681777,0.029496,473.43525699681777,0.029496,473.4352569968381,0.029496,473.4352569968381,0.029496,1891.3372007597534,47.88658554796811,819.852544144111,1.9716272056787252,1.9716272056787252,0.12998674,1893.741027987312 
 01/15  15:00:00,-3.0,19.13902284308213,19.13902284308213,19.139022843080532,19.139022843080532,20.999484364888897,20.999484364888897,20.999484364887458,20.999484364887458,51.367156768543026,473.4314049343264,0.029496,473.4314049343264,0.029496,473.4314049343478,0.029496,473.4314049343478,0.029496,1891.3195623439728,47.88675324467295,819.847230351285,1.971627352786806,1.971627352786806,0.12998674,1893.7256197373483 
 01/15  16:00:00,-3.0,19.13939868346909,19.13939868346909,19.139398683467196,19.139398683467196,20.999831799331805,20.999831799331805,20.999831799330103,20.999831799330103,51.367232249284,473.42708295468026,0.029496,473.42708295468026,0.029496,473.42708295470595,0.029496,473.42708295470595,0.029496,1891.3002220370633,47.88686433514126,819.8401485676075,1.9716274502383786,1.9716274502383786,0.12998674,1893.7083318187724 
 01/15  17:00:00,-3.0,19.139746552645036,19.139746552645036,19.13974655264289,19.13974655264289,21.000150390807846,21.000150390807846,21.0001503908059,21.0001503908059,51.36725271949685,473.42235357509963,0.029496,473.42235357509963,0.029496,473.422353575129,0.029496,473.422353575129,0.029496,1891.2794095200818,47.886923114338195,819.8314798159325,1.9716275018010887,1.9716275018010887,0.12998674,1893.6894143004574 
 01/15  18:00:00,-3.0,19.14006706736474,19.14006706736474,19.140067067362477,19.140067067362477,21.00044097749301,21.00044097749301,21.000440977490943,21.000440977490943,51.36722277747647,473.4172752754645,0.029496,473.4172752754645,0.029496,473.4172752754962,0.029496,473.4172752754962,0.029496,1891.2573752561404,47.886933719738124,819.8214120032811,1.9716275111044343,1.9716275111044343,0.12998674,1893.6691011019213 
 01/15  19:00:00,-3.0,19.140360933052072,19.140360933052072,19.140360933049795,19.140360933049795,21.000704473375897,21.000704473375897,21.0007044733738,21.0007044733738,51.36714688581756,473.41190417694037,0.029496,473.41190417694037,0.029496,473.4119041769737,0.029496,473.4119041769737,0.029496,1891.2343234381046,47.88690024483742,819.8101106388896,1.9716274817393404,1.9716274817393404,0.12998674,1893.647616707828 
 01/15  20:00:00,-3.0,19.140628929505922,19.140628929505922,19.140628929504032,19.140628929504032,21.000941849918647,21.000941849918647,21.000941849916856,21.000941849916856,51.367029359764075,473.4062925974226,0.029496,473.4062925974226,0.029496,473.40629259745265,0.029496,473.40629259745265,0.029496,1891.2104591730224,47.88682662012694,819.7977390855247,1.9716274171537438,1.9716274171537438,0.12998674,1893.6251703897503 
 01/15  21:00:00,-3.0,19.14087190170801,19.14087190170801,19.140871901706753,19.140871901706753,21.001154128987245,21.001154128987245,21.001154128986023,21.001154128986023,51.36687435807879,473.4004896341628,0.029496,473.4004896341628,0.029496,473.40048963418405,0.029496,473.40048963418405,0.029496,1891.1859798930207,47.88671664729995,819.7844546778116,1.9716273206825994,1.9716273206825994,0.12998674,1893.6019585366937 
 01/15  22:00:00,-3.0,19.14109075045171,19.14109075045171,19.141090750450882,19.141090750450882,21.00134237408733,21.00134237408733,21.001342374086526,21.001342374086526,51.36668587516087,473.3945412884863,0.029496,473.3945412884863,0.029496,473.3945412884997,0.029496,473.3945412884997,0.029496,1891.1610603758568,47.88657399863851,819.7704020923093,1.9716271955473414,1.9716271955473414,0.12998674,1893.578165153972 
 01/15  23:00:00,-3.0,19.141286421918103,19.141286421918103,19.141286421917247,19.141286421917247,21.00150767927772,21.00150767927772,21.00150767927693,21.00150767927693,51.36646773466046,473.38849021497356,0.029496,473.38849021497356,0.029496,473.38849021498544,0.029496,473.38849021498544,0.029496,1891.1358710170105,47.88640218508025,819.7557211574274,1.9716270448278699,1.9716270448278699,0.12998674,1893.5539608599179 
 01/15  24:00:00,-3.0,19.14145990152,19.14145990152,19.141459901518992,19.141459901518992,21.001651165536284,21.001651165536284,21.00165116553536,21.00165116553536,51.3662235845255,473.38237634229586,0.029496,473.38237634229586,0.029496,473.3823763423101,0.029496,473.3823763423101,0.029496,1891.110547573308,47.88620460146012,819.7405336523607,1.9716268715022354,1.9716268715022354,0.12998674,1893.529505369212 
