Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Z1:Zone Operative Temperature [C](Hourly),Z2:Zone Operative Temperature [C](Hourly),Z3:Zone Operative Temperature [C](Hourly),Z4:Zone Operative Temperature [C](Hourly),Z1:Zone Air Temperature [C](Hourly),Z2:Zone Air Temperature [C](Hourly),Z3:Zone Air Temperature [C](Hourly),Z4:Zone Air Temperature [C](Hourly),HOT WATER LOOP:Plant Supply Side Outlet Temperature [C](Hourly),Z1 RADIATOR:Baseboard Total Heating Rate [W](Hourly),Z1 RADIATOR:Baseboard Hot Water Mass Flow Rate [kg/s](Hourly),Z2 RADIATOR:Baseboard Total Heating Rate [W](Hourly),Z2 RADIATOR:Baseboard Hot Water Mass Flow Rate [kg/s](Hourly),Z3 RADIATOR:Baseboard Total Heating Rate [W](Hourly),Z3 RADIATOR:Baseboard Hot Water Mass Flow Rate [kg/s](Hourly),Z4 RADIATOR:Baseboard Total Heating Rate [W](Hourly),Z4 RADIATOR:Baseboard Hot Water Mass Flow Rate [kg/s](Hourly),HEAT PUMP:Heat Pump Load Side Heat Transfer Rate [W](Hourly),HEAT PUMP:Heat Pump Load Side Inlet Temperature [C](Hourly),HEAT PUMP:Heat Pump Electricity Rate [W](Hourly),SUPPLY PUMP:Pump Electricity Rate [W](Hourly),SUPPLY PUMP:Pump Fluid Heat Gain Rate [W](Hourly),SUPPLY PUMP:Pump Mass Flow Rate [kg/s](Hourly),Baseboard Total Heating Rate All Zones:PythonPlugin:OutputVariable [W](Hourly) 
 01/15  01:00:00,-3.0,19.011674921750156,19.011674921750156,17.999616654713012,17.999616654713012,21.000977884479862,21.000977884479862,19.66825302183659,19.66825302183659,52.94996601166053,498.08873664639685,0.029496,498.08873664639685,0.029496,425.833726580822,0.007085953125000001,425.833726580822,0.007085953125000001,1845.3041468383021,49.554510901831165,826.5356411882523,1.9730914413767189,1.9730914413767189,0.12998674,1847.8449264544374 
 01/15  02:00:00,-3.0,19.011554095317493,19.011554095317493,17.999518237922715,17.999518237922715,21.000857444055796,21.000857444055796,19.668155651154333,19.668155651154333,52.94981197562029,498.0882209646311,0.029496,498.0882209646311,0.029496,425.832996608738,0.007085953125000001,425.832996608738,0.007085953125000001,1845.3024836765342,49.554359900696355,826.5323041581233,1.9730913087176412,1.9730913087176412,0.12998674,1847.8424351467381 
 01/15  03:00:00,-3.0,19.01143919679506,19.01143919679506,17.999422778272393,17.999422778272393,21.000743664269727,21.000743664269727,19.668061903807317,19.668061903807317,52.94967707660089,498.08790060241483,0.029496,498.08790060241483,0.029496,425.832467380824,0.007085953125000001,425.832467380824,0.007085953125000001,1845.301565843311,49.554226672454206,826.5296230055505,1.9730911916726037,1.9730911916726037,0.12998674,1847.8407359664777 
 01/15  04:00:00,-3.0,19.01133021358235,19.01133021358235,17.999330641830973,17.999330641830973,21.000636457164507,21.000636457164507,19.66797206729193,19.66797206729193,52.94956025065495,498.0877601884058,0.029496,498.0877601884058,0.029496,425.83212115914876,0.007085953125000001,425.83212115914876,0.007085953125000001,1845.301327430802,49.55411026742164,826.527550302753,1.9730910894072757,1.9730910894072757,0.12998674,1847.8397626951091 
 01/15  05:00:00,-3.0,19.011227114204353,19.011227114204353,17.999242131352453,17.999242131352453,21.000535720431188,21.000535720431188,19.667886381774093,19.667886381774093,52.94946044813276,498.087784794648,0.029496,498.087784794648,0.029496,425.83194122110274,0.007085953125000001,425.83194122110274,0.007085953125000001,1845.301708311784,49.554009746550584,826.5260414527256,1.9730910010966705,1.9730910010966705,0.12998674,1847.8394520315017 
 01/15  06:00:00,-3.0,19.011129850084608,19.011129850084608,17.999157551825927,17.999157551825927,21.00044133830426,21.00044133830426,19.66780514059593,19.66780514059593,52.94937663608456,498.0879601527863,0.029496,498.0879601527863,0.029496,425.8319106986523,0.007085953125000001,425.8319106986523,0.007085953125000001,1845.3026452539175,49.55392419337781,826.5250507494966,1.9730909259356442,1.9730909259356442,0.12998674,1847.8397417028773 
 01/15  07:00:00,-3.0,19.011063787895452,19.011063787895452,18.000053982284143,18.000053982284143,21.000369339928348,21.000369339928348,19.669372703429516,19.669372703429516,52.949307800283734,498.08818429223436,0.029496,498.08818429223436,0.029496,426.0072745287346,0.0071003554687500015,426.0072745287346,0.0071003554687500015,1845.6545481030967,49.55320772272543,826.6815122099744,1.9730902964953774,1.9730902964953774,0.12998674,1848.1909176419379 
 01/15  08:00:00,-3.0,19.01102106787546,19.01102106787546,17.99938649302564,17.99938649302564,21.000325152759313,21.000325152759313,19.668080623994204,19.668080623994204,52.94924928566918,498.087886323376,0.029496,498.087886323376,0.029496,425.8272770268412,0.007085953125000001,425.8272770268412,0.007085953125000001,1845.2942299116212,49.55381231075338,826.5191384442116,1.9730908276434143,1.9730908276434143,0.12998674,1847.8303267004344 
 01/15  09:00:00,-3.0,19.010953249549893,19.010953249549893,17.999212833816042,17.999212833816042,21.000262055674817,21.000262055674817,19.66786207627098,19.66786207627098,52.94919852992674,498.08805598036895,0.029496,498.08805598036895,0.029496,425.8287411046363,0.007085953125000001,425.8287411046363,0.007085953125000001,1845.2977256136792,49.55375511640508,826.5198500890469,1.9730907773964736,1.9730907773964736,0.12998674,1847.8335941700107 
 01/15  10:00:00,-3.0,19.01089361812763,19.01089361812763,18.000001188124624,18.000001188124624,21.000201501924554,21.000201501924554,19.669350219028416,19.669350219028416,52.94915793803094,498.0884413731736,0.029496,498.0884413731736,0.029496,426.0060716910217,0.0071003554687500015,426.0060716910217,0.0071003554687500015,1845.6553212910367,49.55305641599682,826.6793361372556,1.9730901635679872,1.9730901635679872,0.12998674,1848.1890261283907 
