Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Z1:Zone Air Temperature [C](Hourly),Z2:Zone Air Temperature [C](Hourly),Z3:Zone Air Temperature [C](Hourly),Z4:Zone Air Temperature [C](Hourly),HOT WATER LOOP:Plant Supply Side Outlet Temperature [C](Hourly),Z1 RADIATOR:Baseboard Total Heating Rate [W](Hourly),Z1 RADIATOR:Baseboard Hot Water Mass Flow Rate [kg/s](Hourly),Z2 RADIATOR:Baseboard Total Heating Rate [W](Hourly),Z2 RADIATOR:Baseboard Hot Water Mass Flow Rate [kg/s](Hourly),Z3 RADIATOR:Baseboard Total Heating Rate [W](Hourly),Z3 RADIATOR:Baseboard Hot Water Mass Flow Rate [kg/s](Hourly),Z4 RADIATOR:Baseboard Total Heating Rate [W](Hourly),Z4 RADIATOR:Baseboard Hot Water Mass Flow Rate [kg/s](Hourly),HEAT PUMP:Heat Pump Load Side Heat Transfer Rate [W](Hourly),HEAT PUMP:Heat Pump Load Side Inlet Temperature [C](Hourly),HEAT PUMP:Heat Pump Electricity Rate [W](Hourly),SUPPLY PUMP:Pump Electricity Rate [W](Hourly),SUPPLY PUMP:Pump Fluid Heat Gain Rate [W](Hourly),SUPPLY PUMP:Pump Mass Flow Rate [kg/s](Hourly),Baseboard Total Heating Rate All Zones:PythonPlugin:OutputVariable [W](Hourly) 
 01/15  13:00:00,-3.0,21.00004247299921,21.00004247299921,21.00004247299921,21.00004247299921,49.5184268118591,444.2927793783376,0.0292655625,444.2927793783376,0.0292655625,444.2927793783376,0.0292655625,444.2927793783376,0.0292655625,1774.9215280569508,46.25196332048814,739.4677384491326,1.9701943131159223,1.9701943131159223,0.12998674,1777.1711175133505 
 01/15  14:00:00,-3.0,21.000390619737452,21.000390619737452,21.000390619737452,21.000390619737452,49.51838747403187,444.28388816847564,0.0292655625,444.28388816847564,0.0292655625,444.28388816847564,0.0292655625,444.28388816847564,0.0292655625,1774.9650422326995,46.25184388300687,739.4852307463666,1.970194208494569,1.970194208494569,0.12998674,1777.1355526739026 
 01/15  15:00:00,-3.0,21.000507693435214,21.000507693435214,21.000507693435214,21.000507693435214,49.51833809838644,444.44256422162954,0.02938078125,444.44256422162954,0.02938078125,444.44256422162954,0.02938078125,444.44256422162954,0.02938078125,1775.4444255907633,46.25091213172847,739.6841517331554,1.9701933923248864,1.9701933923248864,0.12998674,1777.7702568865182 
 01/15  16:00:00,-3.0,21.000136331635375,21.000136331635375,21.000136331635375,21.000136331635375,49.51828027894844,444.2860828502496,0.0292655625,444.2860828502496,0.0292655625,444.2860828502496,0.0292655625,444.2860828502496,0.0292655625,1774.8914574541266,46.25187211210738,739.4528386285017,1.9701942332217595,1.9701942332217595,0.12998674,1777.1443314009985 
 01/15  17:00:00,-3.0,21.000290806141603,21.000290806141603,21.000290806141603,21.000290806141603,49.518257774486884,444.28388591469127,0.0292655625,444.28388591469127,0.0292655625,444.28388591469127,0.0292655625,444.28388591469127,0.0292655625,1774.9684255033565,46.25170793234669,739.484540866516,1.9701940894083076,1.9701940894083076,0.12998674,1777.135543658765 
 01/15  18:00:00,-3.0,21.000557857126964,21.000557857126964,21.000557857126964,21.000557857126964,49.51818964010964,444.4389110321991,0.02938078125,444.4389110321991,0.02938078125,444.4389110321991,0.02938078125,444.4389110321991,0.02938078125,1775.4267002203574,46.25079627640786,739.6743633888041,1.9701932908412396,1.9701932908412396,0.12998674,1777.7556441287963 
 01/15  19:00:00,-3.0,21.000167933162697,21.000167933162697,21.000167933162697,21.000167933162697,49.51812208967371,444.2830120010807,0.0292655625,444.2830120010807,0.0292655625,444.2830120010807,0.0292655625,444.2830120010807,0.0292655625,1774.8788108830856,46.25173717353282,739.4450094463025,1.9701941150220155,1.9701941150220155,0.12998674,1777.1320480043228 
 01/15  20:00:00,-3.0,21.000302841024986,21.000302841024986,21.000302841024986,21.000302841024986,49.518094853886964,444.281089349148,0.0292655625,444.281089349148,0.0292655625,444.281089349148,0.0292655625,444.281089349148,0.0292655625,1774.9570871737742,46.251565859344176,739.4771800361741,1.970193964959162,1.970193964959162,0.12998674,1777.124357396592 
 01/15  21:00:00,-3.0,21.00055701974901,21.00055701974901,21.00055701974901,21.00055701974901,49.5180250342204,444.4363162160423,0.02938078125,444.4363162160423,0.02938078125,444.4363162160423,0.02938078125,444.4363162160423,0.02938078125,1775.4162739748294,46.250650835385414,739.6673545888946,1.9701931634419731,1.9701931634419731,0.12998674,1777.7452648641693 
 01/15  22:00:00,-3.0,21.000156695138525,21.000156695138525,21.000156695138525,21.000156695138525,49.51795785596981,444.28059366136046,0.0292655625,444.28059366136046,0.0292655625,444.28059366136046,0.0292655625,444.28059366136046,0.0292655625,1774.8691566753141,46.25159068869763,739.4383291437498,1.970193986708312,1.970193986708312,0.12998674,1777.1223746454418 
 01/15  23:00:00,-3.0,21.00028328740955,21.00028328740955,21.00028328740955,21.00028328740955,49.51793258081568,444.27883094960777,0.0292655625,444.27883094960777,0.0292655625,444.27883094960777,0.0292655625,444.27883094960777,0.0292655625,1774.948126768738,46.25142005429433,739.4708204012403,1.970193837240938,1.970193837240938,0.12998674,1777.115323798431 
 01/15  24:00:00,-3.0,21.00053090490247,21.00053090490247,21.00053090490247,21.00053090490247,49.51786601458085,444.4342197298223,0.02938078125,444.4342197298223,0.02938078125,444.4342197298223,0.02938078125,444.4342197298223,0.02938078125,1775.40800725105,46.250507009285904,739.661335955638,1.9701930374573164,1.9701930374573164,0.12998674,1777.7368789192892 
