Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Z1:Zone Air Temperature [C](Hourly),Z2:Zone Air Temperature [C](Hourly),Z3:Zone Air Temperature [C](Hourly),Z4:Zone Air Temperature [C](Hourly),Z5:Zone Air Temperature [C](Hourly),Z6:Zone Air Temperature [C](Hourly),Z7:Zone Air Temperature [C](Hourly),Z8:Zone Air Temperature [C](Hourly),HOT WATER LOOP:Plant Supply Side Outlet Temperature [C](Hourly),Z1 RADIATOR:Baseboard Total Heating Rate [W](Hourly),Z1 RADIATOR:Baseboard Hot Water Mass Flow Rate [kg/s](Hourly),Z2 RADIATOR:Baseboard Total Heating Rate [W](Hourly),Z2 RADIATOR:Baseboard Hot Water Mass Flow Rate [kg/s](Hourly),Z3 RADIATOR:Baseboard Total Heating Rate [W](Hourly),Z3 RADIATOR:Baseboard Hot Water Mass Flow Rate [kg/s](Hourly),Z4 RADIATOR:Baseboard Total Heating Rate [W](Hourly),Z4 RADIATOR:Baseboard Hot Water Mass Flow Rate [kg/s](Hourly),Z5 RADIATOR:Baseboard Total Heating Rate [W](Hourly),Z5 RADIATOR:Baseboard Hot Water Mass Flow Rate [kg/s](Hourly),Z6 RADIATOR:Baseboard Total Heating Rate [W](Hourly),Z6 RADIATOR:Baseboard Hot Water Mass Flow Rate [kg/s](Hourly),Z7 RADIATOR:Baseboard Total Heating Rate [W](Hourly),Z7 RADIATOR:Baseboard Hot Water Mass Flow Rate [kg/s](Hourly),Z8 RADIATOR:Baseboard Total Heating Rate [W](Hourly),Z8 RADIATOR:Baseboard Hot Water Mass Flow Rate [kg/s](Hourly),HEAT PUMP:Heat Pump Load Side Heat Transfer Rate [W](Hourly),HEAT PUMP:Heat Pump Load Side Inlet Temperature [C](Hourly),HEAT PUMP:Heat Pump Load Side Outlet Temperature [C](Hourly),HEAT PUMP:Heat Pump Electricity Rate [W](Hourly),SUPPLY PUMP:Pump Electricity Rate [W](Hourly),SUPPLY PUMP:Pump Fluid Heat Gain Rate [W](Hourly),SUPPLY PUMP:Pump Mass Flow Rate [kg/s](Hourly),Baseboard Total Heating Rate All Zones:PythonPlugin:OutputVariable [W](Hourly) 
 01/15  11:00:00,-3.0,20.99445986083937,18.000234246186427,18.000234246186622,20.994459860838962,17.9997998068582,19.255746480879424,19.25574648088054,17.999799806858405,40.84645955000657,424.91995827417117,0.029496,116.76932570145904,0.0012309503173828125,116.76932570145814,0.0012309503173828125,424.9199582741812,0.029496,287.26364814784404,0.003831023437500001,462.13613234442494,0.029496,462.1361323444017,0.029496,287.26364814784404,0.003831023437500001,2580.2451954803364,36.097640250525735,40.84645955000657,870.9315530923518,1.9623506275778966,1.9623506275778966,0.12998674,1083.3785679512696 
 01/15  12:00:00,-3.0,20.99473846093572,18.000059760170345,18.000059760170576,20.994738460935572,18.00002198217657,19.256044666946398,19.256044666947552,18.000021982177323,40.84734033691561,424.9329214667066,0.029496,116.73263003001065,0.0012305002441406249,116.73263003000949,0.0012305002441406249,424.93292146671126,0.029496,287.271990635223,0.003831023437500001,462.14862616895357,0.029496,462.14862616892856,0.029496,287.2719906352147,0.003831023437500001,2580.2378609324114,36.098534536323484,40.84734033691561,870.9498021822565,1.962351263409159,1.962351263409159,0.12998674,1083.331102993438 
 01/15  13:00:00,-3.0,20.995010343889643,18.00009315411913,18.000093154119398,20.995010343889696,18.00025460122293,19.25633975939246,19.256339759393363,18.00025460122376,40.84817675544006,424.94498799265665,0.029496,116.7371953721473,0.0012305002441406249,116.73719537214596,0.0012305002441406249,424.94498799265637,0.029496,287.27962606247087,0.003831023437500001,462.16022226995267,0.029496,462.16022226993186,0.029496,287.2796260624601,0.003831023437500001,2580.3083027895627,36.099241309940034,40.84817675544006,870.9932608429176,1.9623517659208014,1.9623517659208014,0.12998674,1083.3643667296062 
 01/15  14:00:00,-3.0,20.995283952445646,18.00023300263853,18.000233002638797,20.995283952445806,18.00049295533893,19.256631433813244,19.25663143381378,18.000492955339485,40.848969639007414,424.95615741932704,0.029496,116.74071583979784,0.0012305002441406249,116.74071583979641,0.0012305002441406249,424.956157419324,0.029496,287.2866315864819,0.003831023437500001,462.1709648934393,0.029496,462.1709648934258,0.029496,287.2866315864739,0.003831023437500001,2580.3718491125733,36.09991723950408,40.848969639007414,871.0333684919393,1.9623522465027554,1.9623522465027554,0.12998674,1083.3937465182453 
 01/15  15:00:00,-3.0,20.995556331738104,17.99987090846309,17.999870908463322,20.99555633173827,18.00073585877414,19.256919774518764,19.256919774518856,18.0007358587744,40.84971863082044,424.96632583319774,0.029496,116.66288304347779,0.0012296000976562498,116.6628830434766,0.0012296000976562498,424.9663258331943,0.029496,287.293026727074,0.003831023437500001,462.18083036299845,0.029496,462.1808303629939,0.029496,287.2930267270699,0.003831023437500001,2580.278170162956,36.10083864299514,40.84971863082044,871.0193700075146,1.9623529016156234,1.9623529016156234,0.12998674,1083.2584177533463 
 01/15  16:00:00,-3.0,20.99580169608133,18.000027521249496,18.000027521249663,20.995801696081458,18.000227062267054,19.25719196298838,19.25719196298806,18.000227062267115,40.850424497817706,424.9760023453238,0.029496,116.70806662000138,0.0012300501708984372,116.70806662000037,0.0012300501708984372,424.97600234532115,0.029496,287.15506243090044,0.0038274228515625007,462.1899860038248,0.029496,462.1899860038301,0.029496,287.1550624308992,0.0038274228515625007,2580.117516531637,36.10184018540585,40.850424497817706,870.9817466283494,1.9623536137072903,1.9623536137072903,0.12998674,1083.3681379306468 
 01/15  17:00:00,-3.0,20.995996538168857,17.999934737491735,17.999934737491813,20.99599653816893,18.000273184707986,19.257420951261246,19.257420951260972,18.000273184708057,40.851092470409434,424.98598946618796,0.029496,116.67013455821873,0.0012296000976562498,116.67013455821808,0.0012296000976562498,424.98598946618654,0.029496,287.1641418309887,0.0038274228515625007,462.1992273369318,0.029496,462.1992273369388,0.029496,287.1641418309881,0.0038274228515625007,2580.097667824962,36.10254468860384,40.851092470409434,870.9907626418877,1.962354114605911,1.962354114605911,0.12998674,1083.3122480488114 
 01/15  18:00:00,-3.0,20.996169669692925,17.99999533934593,17.999995339345965,20.996169669692993,17.999974824648845,19.257628786383588,19.257628786384043,17.9999748246492,40.8517293214767,424.9957281966173,0.029496,116.67345397863625,0.0012296000976562498,116.67345397863605,0.0012296000976562498,424.99572819661614,0.029496,287.09992170621115,0.003825622558593751,462.2082636002562,0.029496,462.2082636002516,0.029496,287.09992170620774,0.003825622558593751,2580.012434729827,36.10333840715326,40.8517293214767,870.9769735519798,1.9623546789365829,1.9623546789365829,0.12998674,1083.3383643505058 
 01/15  19:00:00,-3.0,20.996328313925137,18.000100680126543,18.000100680126614,20.996328313925265,17.999664450069954,19.257816586398427,19.25781658639969,17.999664450070693,40.85233902423155,425.0054328941584,0.029496,116.67606482845898,0.0012296000976562498,116.67606482845864,0.0012296000976562498,425.00543289415623,0.029496,287.0341320329269,0.003823822265625001,462.2172795311552,0.029496,462.21727953113134,0.029496,287.0341320329188,0.003823822265625001,2579.9220339755493,36.1041144882226,40.85233902423155,870.9607997682722,1.9623552307273904,1.9623552307273904,0.12998674,1083.3629954452322 
 01/15  20:00:00,-3.0,20.99646591685996,18.000060381441145,18.0000603814413,20.99646591686018,17.999649642693655,19.2579801026453,19.257980102646755,17.999649642694862,40.85292392372947,425.0149063934062,0.029496,116.67934296995719,0.0012296000976562498,116.6793429699564,0.0012296000976562498,425.01490639340227,0.029496,287.0430121012973,0.003823822265625001,462.2261814752658,0.029496,462.22618147523445,0.029496,287.0430121012837,0.003823822265625001,2579.9721686014946,36.104607117311616,40.85292392372947,870.991486009929,1.9623555809851294,1.9623555809851294,0.12998674,1083.388498726722 
 01/15  21:00:00,-3.0,20.9965932533335,17.99980809866681,17.99980809866704,20.99659325333386,17.9996897600259,19.25813733086195,19.25813733086305,17.999689760027525,40.8534868699329,425.0241555081243,0.029496,116.59975836545672,0.001228699951171875,116.5997583654556,0.001228699951171875,425.0241555081175,0.029496,287.0497690197469,0.003823822265625001,462.2348515540763,0.029496,462.23485155405024,0.029496,287.0497690197275,0.003823822265625001,2579.893772859424,36.10531434717212,40.8534868699329,870.9782639601133,1.962356083823237,1.962356083823237,0.12998674,1083.2478277471541 
 01/15  22:00:00,-3.0,20.996721607512107,18.00003657902301,18.00003657902328,20.99672160751259,17.999761672647555,19.258292201490686,19.25829220149148,17.99976167264925,40.85402932706177,425.0330794545312,0.029496,116.68569742439887,0.0012296000976562498,116.68569742439759,0.0012296000976562498,425.03307945452127,0.029496,287.0557626470518,0.003823822265625001,462.24315753589883,0.029496,462.24315753588064,0.029496,287.05576264703024,0.003823822265625001,2580.079560032907,36.10551487179141,40.85402932706177,871.0537491844636,1.9623562263956127,1.9623562263956127,0.12998674,1083.437553757849 
 01/15  23:00:00,-3.0,20.996857603457304,17.999962737966143,17.99996273796641,20.996857603457855,17.999852878517245,19.258447086446417,19.258447086447234,17.9998528785188,40.85455116708439,425.04141122640897,0.029496,116.64646778244867,0.0012291500244140624,116.64646778244729,0.0012291500244140624,425.0414112263969,0.029496,287.06123595182953,0.003823822265625001,462.25102916192543,0.029496,462.251029161909,0.029496,287.06123595180964,0.003823822265625001,2580.0544507650984,36.10608292423437,40.85455116708439,871.0575501269273,1.9623566302796311,1.9623566302796311,0.12998674,1083.3757580177019 
 01/15  24:00:00,-3.0,20.996997305413643,17.999831381998654,17.999831381998913,20.996997305414208,17.999957568230617,19.258602712082897,19.25860271208396,17.999957568231977,40.855051092050466,425.0490909964907,0.029496,116.65045737924375,0.0012291500244140624,116.65045737924241,0.0012291500244140624,425.04909099647864,0.029496,287.06624586212564,0.003823822265625001,462.2584130239002,0.029496,462.25841302387886,0.029496,287.0662458621078,0.003823822265625001,2580.091206629093,36.10651520177042,40.855051092050466,871.0817219482522,1.9623569376279177,1.9623569376279177,0.12998674,1083.3990967514555 
